user_id,show,genre,watch_time_minutes,rating,completed,device,time_of_day
U0379,Bridgerton,Drama,1.0,3.3,False,Laptop,Evening
U0608,The Crown,Drama,6.0,3.5,True,TV,Night
U0468,Money Heist,Drama,94.0,4.0,True,TV,Night
U0883,Dark,Sci-Fi,85.0,4.3,False,Laptop,Evening
U0603,Bridgerton,Romance,9.0,3.6,False,Laptop,Afternoon
U0555,Black Mirror,Thriller,11.0,3.7,True,TV,Evening
U0448,Dark,Documentary,42.0,5.0,True,TV,Evening
U0134,The Crown,Horror,9.0,3.0,True,TV,Night
U0140,Stranger Things,Comedy,11.0,4.3,True,Mobile,Afternoon
U0460,Bridgerton,Comedy,30.0,3.1,False,Laptop,Evening
U0010,Bridgerton,Documentary,98.0,4.9,True,Laptop,Afternoon
U0484,Bridgerton,Romance,13.0,4.3,False,Laptop,Evening
U0652,The Crown,Documentary,25.0,4.0,True,Mobile,Night
U0178,The Queen's Gambit,Documentary,113.0,4.8,True,Mobile,Afternoon
U0236,The Crown,Comedy,38.0,3.3,True,Laptop,Afternoon
U0641,Stranger Things,Sci-Fi,21.0,4.0,True,Laptop,Morning
U0898,Narcos,Comedy,56.0,3.0,True,TV,Evening
U0578,The Crown,Documentary,54.0,4.0,False,TV,Evening
U0293,Stranger Things,Horror,69.0,3.6,True,Mobile,Night
U0896,Ozark,Action,34.0,4.6,True,Laptop,Evening
U0836,Money Heist,Horror,29.0,4.0,False,Tablet,Night
U0258,Black Mirror,Sci-Fi,32.0,3.5,True,TV,Evening
U0524,Stranger Things,Sci-Fi,39.0,5.0,False,TV,Morning
U0265,Dark,Romance,14.0,2.4,False,Tablet,Evening
U0124,The Queen's Gambit,Action,21.0,4.1,False,Mobile,Afternoon
U0910,The Witcher,Sci-Fi,19.0,3.5,True,TV,Evening
U0178,The Witcher,Comedy,11.0,2.0,True,Mobile,Night
U0315,Ozark,Sci-Fi,59.0,3.9,True,TV,Evening
U0349,The Witcher,Action,74.0,3.1,False,Laptop,Evening
U0607,Bridgerton,Sci-Fi,101.0,4.8,True,TV,Evening
U0340,Bridgerton,Drama,138.0,4.3,True,Laptop,Morning
U0514,Money Heist,Romance,174.0,4.5,True,TV,Afternoon
U0864,Narcos,Comedy,62.0,4.6,True,Mobile,Night
U0276,The Crown,Thriller,32.0,5.0,False,Mobile,Afternoon
U0846,Narcos,Drama,32.0,5.0,True,TV,Night
U0078,The Witcher,Documentary,20.0,3.6,True,TV,Afternoon
U0543,Black Mirror,Action,61.0,4.0,True,TV,Morning
U0424,Bridgerton,Action,79.0,4.8,True,Mobile,Evening
U0498,The Queen's Gambit,Horror,18.0,4.5,True,TV,Evening
U0797,Money Heist,Drama,31.0,3.7,True,TV,Night
U0110,The Queen's Gambit,Horror,45.0,3.5,True,Laptop,Night
U0983,The Queen's Gambit,Drama,41.0,3.3,False,Laptop,Night
U0577,Money Heist,Sci-Fi,17.0,3.0,True,Mobile,Morning
U0801,Stranger Things,Comedy,59.0,3.4,True,TV,Evening
U0117,Bridgerton,Documentary,2.0,3.4,False,Laptop,Night
U0252,The Queen's Gambit,Romance,19.0,4.5,True,Mobile,Night
U0062,Black Mirror,Action,52.0,3.7,True,TV,Evening
U0634,Narcos,Sci-Fi,28.0,5.0,True,Mobile,Night
U0542,Ozark,Thriller,1.0,3.2,False,Mobile,Night
U0202,Bridgerton,Comedy,71.0,4.1,True,TV,Afternoon
U0846,Money Heist,Romance,4.0,4.6,False,Tablet,Evening
U0942,Black Mirror,Thriller,99.0,4.5,True,TV,Evening
U0575,Stranger Things,Action,45.0,2.4,True,Mobile,Night
U0515,The Crown,Romance,47.0,4.8,True,TV,Morning
U0652,Bridgerton,Thriller,22.0,2.1,False,Laptop,Morning
U0574,The Crown,Romance,106.0,4.0,True,Laptop,Afternoon
U0463,The Witcher,Action,61.0,4.8,False,Laptop,Night
U0793,Money Heist,Sci-Fi,61.0,5.0,True,Laptop,Night
U0536,Stranger Things,Sci-Fi,3.0,3.6,True,TV,Morning
U0110,Bridgerton,Sci-Fi,57.0,3.2,True,Mobile,Afternoon
U0586,Bridgerton,Drama,70.0,3.3,False,Laptop,Afternoon
U0888,Ozark,Sci-Fi,45.0,4.6,False,TV,Evening
U0767,The Witcher,Documentary,59.0,5.0,False,TV,Night
U0365,Bridgerton,Action,26.0,4.3,True,TV,Evening
U0303,Ozark,Documentary,70.0,3.7,False,TV,Night
U0556,Bridgerton,Sci-Fi,155.0,3.9,True,Mobile,Morning
U0549,Dark,Horror,54.0,3.7,True,Mobile,Night
U0766,Stranger Things,Horror,55.0,3.7,False,TV,Afternoon
U0640,Bridgerton,Action,21.0,3.2,True,TV,Evening
U0110,Black Mirror,Sci-Fi,80.0,3.3,True,TV,Evening
U0987,Ozark,Comedy,18.0,3.8,False,Mobile,Evening
U0830,Bridgerton,Thriller,20.0,3.6,True,TV,Evening
U0100,Black Mirror,Drama,76.0,2.7,True,Laptop,Morning
U0942,Stranger Things,Comedy,49.0,3.3,False,Laptop,Evening
U0855,Narcos,Thriller,23.0,3.0,False,Laptop,Evening
U0568,The Crown,Horror,19.0,4.1,True,TV,Morning
U0932,Dark,Action,73.0,3.8,False,Mobile,Evening
U0588,Narcos,Comedy,16.0,4.5,True,TV,Afternoon
U0179,Dark,Romance,52.0,3.7,True,Laptop,Night
U0934,Money Heist,Horror,143.0,4.2,True,TV,Night
U0612,The Witcher,Action,9.0,2.9,False,TV,Night
U0408,Bridgerton,Horror,66.0,3.9,True,TV,Evening
U0600,The Queen's Gambit,Thriller,21.0,4.2,True,TV,Night
U0064,The Queen's Gambit,Documentary,98.0,3.0,True,Laptop,Night
U0795,Money Heist,Documentary,78.0,2.9,False,Laptop,Evening
U0898,Narcos,Drama,66.0,3.2,False,Mobile,Night
U0680,Ozark,Horror,19.0,3.5,False,TV,Morning
U0105,Money Heist,Sci-Fi,109.0,5.0,True,Mobile,Night
U0685,Black Mirror,Sci-Fi,13.0,1.8,True,Mobile,Evening
U0308,Stranger Things,Sci-Fi,77.0,5.0,False,TV,Evening
U0998,Dark,Documentary,71.0,2.8,True,Tablet,Night
U0747,Narcos,Drama,69.0,3.4,True,Tablet,Evening
U0605,The Crown,Thriller,51.0,3.5,True,TV,Night
U0914,Bridgerton,Documentary,38.0,3.3,True,TV,Evening
U0188,The Queen's Gambit,Sci-Fi,73.0,3.1,True,TV,Night
U0772,The Witcher,Documentary,101.0,3.5,True,Mobile,Afternoon
U0767,The Crown,Action,41.0,3.2,True,TV,Afternoon
U0811,The Witcher,Action,41.0,3.6,False,TV,Night
U0644,Narcos,Comedy,138.0,4.9,True,Laptop,Night
U0623,The Queen's Gambit,Action,29.0,3.9,True,Laptop,Evening
U0418,Narcos,Drama,25.0,4.1,True,Mobile,Afternoon
U0194,The Crown,Thriller,24.0,4.3,True,Mobile,Night
U0078,Bridgerton,Thriller,23.0,5.0,True,Laptop,Morning
U0051,The Crown,Action,43.0,2.8,True,Tablet,Evening
U0248,The Witcher,Drama,66.0,5.0,True,TV,Evening
U0076,Ozark,Comedy,44.0,3.6,True,TV,Morning
U0215,Stranger Things,Action,60.0,4.1,True,TV,Evening
U0831,The Crown,Romance,53.0,3.2,False,Laptop,Evening
U0872,Dark,Sci-Fi,15.0,4.5,True,TV,Afternoon
U0505,Dark,Thriller,39.0,3.8,False,Laptop,Evening
U0541,The Crown,Romance,56.0,3.5,False,Mobile,Night
U0890,Black Mirror,Documentary,30.0,3.5,True,TV,Evening
U0592,Dark,Action,72.0,4.3,False,Mobile,Evening
U0547,The Witcher,Drama,27.0,4.0,False,Mobile,Evening
U0254,Narcos,Romance,34.0,3.2,True,Tablet,Morning
U0587,The Crown,Comedy,72.0,5.0,True,Tablet,Night
U0012,Ozark,Action,15.0,2.8,False,TV,Evening
U0953,Narcos,Sci-Fi,18.0,2.9,True,Laptop,Morning
U0365,Bridgerton,Documentary,46.0,3.5,False,Tablet,Evening
U0906,Ozark,Documentary,21.0,4.4,False,TV,Afternoon
U0910,The Witcher,Sci-Fi,60.0,3.8,True,Tablet,Evening
U0332,Bridgerton,Sci-Fi,53.0,3.6,True,TV,Afternoon
U0367,Narcos,Comedy,74.0,5.0,True,Mobile,Night
U0279,Dark,Action,32.0,4.4,False,Mobile,Evening
U0639,The Witcher,Documentary,19.0,3.3,True,Mobile,Evening
U0990,Dark,Horror,64.0,2.2,True,TV,Evening
U0515,The Queen's Gambit,Comedy,148.0,4.5,False,Mobile,Night
U0295,Money Heist,Action,57.0,4.9,False,TV,Evening
U0739,The Queen's Gambit,Romance,37.0,3.1,False,Mobile,Night
U0768,Ozark,Thriller,50.0,5.0,True,Mobile,Afternoon
U0725,Stranger Things,Comedy,30.0,3.2,True,Laptop,Night
U0806,Stranger Things,Documentary,46.0,3.0,True,Mobile,Evening
U0474,Money Heist,Horror,17.0,3.3,True,Tablet,Night
U0630,The Crown,Romance,72.0,3.9,False,Mobile,Night
U0250,Black Mirror,Drama,78.0,3.9,False,TV,Evening
U0978,The Queen's Gambit,Romance,54.0,4.3,False,Laptop,Morning
U0731,Ozark,Drama,22.0,3.8,True,Laptop,Evening
U0669,The Witcher,Thriller,104.0,3.2,True,TV,Evening
U0480,The Crown,Comedy,5.0,3.9,True,TV,Evening
U0577,The Witcher,Romance,63.0,4.0,True,TV,Night
U0176,The Crown,Romance,21.0,4.7,True,Mobile,Night
U0794,The Witcher,Documentary,33.0,4.3,False,TV,Night
U0634,Stranger Things,Action,54.0,3.5,False,TV,Evening
U0927,Bridgerton,Drama,29.0,5.0,True,TV,Night
U0341,Stranger Things,Romance,36.0,3.7,True,Mobile,Night
U0883,Stranger Things,Action,53.0,4.0,True,Mobile,Night
U0161,The Crown,Documentary,40.0,3.4,False,Mobile,Night
U0408,Bridgerton,Sci-Fi,59.0,4.4,True,Laptop,Evening
U0316,The Witcher,Romance,30.0,2.5,True,TV,Night
U0623,Stranger Things,Sci-Fi,51.0,3.7,True,TV,Morning
U0791,Black Mirror,Drama,89.0,3.7,True,Laptop,Morning
U0275,Black Mirror,Documentary,2.0,2.9,True,Tablet,Evening
U0761,The Crown,Thriller,37.0,4.7,True,Laptop,Afternoon
U0115,The Queen's Gambit,Sci-Fi,86.0,5.0,False,Laptop,Night
U0681,Money Heist,Horror,135.0,4.1,True,TV,Evening
U0486,The Crown,Thriller,8.0,2.9,False,TV,Night
U0945,Ozark,Action,43.0,3.2,False,Laptop,Afternoon
U0993,The Queen's Gambit,Drama,92.0,4.2,True,Mobile,Evening
U0817,The Queen's Gambit,Thriller,57.0,2.9,True,Laptop,Night
U0945,Narcos,Documentary,18.0,2.5,True,Mobile,Evening
U0022,The Crown,Horror,14.0,4.3,True,Mobile,Morning
U0513,Black Mirror,Horror,22.0,4.8,True,Tablet,Night
U0876,The Queen's Gambit,Drama,179.0,3.4,True,TV,Night
U0036,Bridgerton,Action,47.0,3.5,True,TV,Afternoon
U0280,Stranger Things,Action,20.0,4.0,True,Tablet,Night
U0784,The Witcher,Action,76.0,3.2,False,TV,Afternoon
U0296,Dark,Documentary,22.0,4.4,True,Laptop,Evening
U0665,The Queen's Gambit,Documentary,58.0,3.8,True,Laptop,Night
U0916,Ozark,Action,17.0,3.4,True,Mobile,Evening
U0004,The Queen's Gambit,Horror,41.0,4.0,True,Mobile,Evening
U0044,Money Heist,Sci-Fi,20.0,5.0,True,Tablet,Night
U0513,Bridgerton,Drama,28.0,2.4,True,TV,Evening
U0627,The Witcher,Drama,15.0,4.2,False,TV,Evening
U0055,Black Mirror,Comedy,63.0,1.9,True,Tablet,Night
U0148,Bridgerton,Thriller,12.0,4.9,True,Mobile,Morning
U0653,The Witcher,Drama,12.0,3.9,True,Tablet,Night
U0675,Stranger Things,Comedy,54.0,3.6,False,TV,Night
U0641,Bridgerton,Comedy,25.0,1.9,True,Laptop,Evening
U0917,Stranger Things,Comedy,11.0,5.0,False,TV,Afternoon
U0162,Dark,Horror,100.0,3.1,True,Mobile,Evening
U0604,The Crown,Sci-Fi,32.0,3.8,True,Laptop,Night
U0237,Black Mirror,Sci-Fi,51.0,2.2,False,TV,Evening
U0643,Money Heist,Thriller,65.0,2.4,True,Laptop,Evening
U0851,The Queen's Gambit,Sci-Fi,94.0,3.6,True,Laptop,Night
U0877,Bridgerton,Action,47.0,3.7,True,TV,Night
U0904,Stranger Things,Sci-Fi,46.0,5.0,True,Mobile,Evening
U0925,Black Mirror,Romance,35.0,4.3,True,Mobile,Afternoon
U0408,The Witcher,Horror,18.0,3.7,True,Laptop,Night
U0655,Black Mirror,Horror,75.0,4.4,True,Mobile,Morning
U0236,The Queen's Gambit,Comedy,12.0,3.6,True,Mobile,Evening
U0920,Bridgerton,Action,33.0,3.9,True,TV,Evening
U0581,Black Mirror,Thriller,32.0,2.6,True,TV,Afternoon
U0356,Stranger Things,Drama,9.0,4.2,True,Laptop,Evening
U0220,The Crown,Drama,47.0,4.8,False,Tablet,Afternoon
U0032,Stranger Things,Drama,37.0,3.7,True,TV,Night
U0911,Ozark,Documentary,87.0,4.4,True,TV,Night
U0188,The Witcher,Action,14.0,3.3,True,TV,Morning
U0718,The Crown,Romance,113.0,4.7,False,Mobile,Night
U0870,Stranger Things,Thriller,51.0,4.3,False,TV,Evening
U0791,The Crown,Action,29.0,4.0,True,Mobile,Afternoon
U0216,Stranger Things,Comedy,55.0,3.9,True,Laptop,Afternoon
U0501,Ozark,Sci-Fi,33.0,3.5,True,Mobile,Afternoon
U0572,Stranger Things,Action,13.0,2.2,True,TV,Evening
U0148,Ozark,Sci-Fi,139.0,3.5,False,TV,Night
U0445,Dark,Documentary,62.0,4.2,True,Mobile,Night
U0101,Black Mirror,Horror,27.0,3.9,True,Laptop,Evening
U0279,Stranger Things,Sci-Fi,27.0,5.0,False,TV,Morning
U0073,Ozark,Romance,12.0,3.3,True,Laptop,Evening
U0817,Stranger Things,Romance,33.0,4.6,True,Tablet,Night
U0245,The Queen's Gambit,Horror,36.0,3.6,False,TV,Night
U0361,Black Mirror,Horror,32.0,5.0,True,TV,Night
U0380,Stranger Things,Action,69.0,3.0,True,Laptop,Night
U0251,Ozark,Drama,68.0,2.4,False,TV,Evening
U0021,Ozark,Thriller,71.0,3.6,True,TV,Afternoon
U0859,Stranger Things,Comedy,30.0,4.1,False,Tablet,Afternoon
U0342,The Queen's Gambit,Romance,51.0,4.6,True,Laptop,Evening
U0596,Money Heist,Documentary,21.0,2.0,True,Laptop,Night
U0536,Stranger Things,Documentary,29.0,2.9,True,Laptop,Night
U0608,The Crown,Drama,15.0,3.8,True,Laptop,Evening
U0129,The Witcher,Action,38.0,3.9,False,Mobile,Evening
U0151,Dark,Romance,12.0,3.0,True,TV,Morning
U0111,Ozark,Sci-Fi,20.0,3.4,False,TV,Afternoon
U0294,The Witcher,Romance,72.0,2.6,False,Mobile,Evening
U0792,Ozark,Romance,62.0,5.0,True,TV,Afternoon
U0508,The Witcher,Horror,10.0,3.0,True,Tablet,Evening
U0387,Narcos,Romance,9.0,3.8,False,Mobile,Evening
U0213,Black Mirror,Drama,88.0,3.3,True,Laptop,Night
U0745,Narcos,Action,11.0,2.2,True,TV,Afternoon
U0013,Dark,Thriller,23.0,3.3,True,Mobile,Night
U0227,The Witcher,Horror,27.0,4.0,True,Mobile,Evening
U0421,Bridgerton,Documentary,56.0,3.3,False,TV,Night
U0354,Dark,Documentary,76.0,3.1,True,TV,Night
U0638,Money Heist,Horror,17.0,3.9,True,TV,Night
U0431,The Witcher,Action,29.0,3.4,True,Laptop,Evening
U0786,Stranger Things,Thriller,80.0,4.4,True,Laptop,Night
U0096,Stranger Things,Comedy,22.0,3.8,True,TV,Evening
U0837,Money Heist,Documentary,19.0,4.2,True,Laptop,Evening
U0760,The Crown,Documentary,133.0,4.1,True,Laptop,Evening
U0129,The Queen's Gambit,Horror,65.0,4.9,True,Laptop,Evening
U0384,The Witcher,Comedy,4.0,5.0,False,TV,Morning
U0531,Money Heist,Drama,39.0,4.5,True,Laptop,Afternoon
U0627,Money Heist,Comedy,83.0,4.0,True,Laptop,Evening
U0688,Stranger Things,Action,22.0,3.1,True,Tablet,Afternoon
U0954,The Witcher,Documentary,52.0,2.9,True,TV,Night
U0508,Stranger Things,Horror,13.0,3.8,True,Tablet,Night
U0207,The Witcher,Documentary,7.0,3.8,True,Laptop,Morning
U0680,The Witcher,Romance,7.0,4.7,True,Tablet,Afternoon
U0698,The Witcher,Sci-Fi,34.0,4.2,True,TV,Evening
U0398,Dark,Drama,63.0,3.8,True,Laptop,Morning
U0587,Black Mirror,Drama,45.0,4.6,False,Mobile,Night
U0604,Narcos,Documentary,3.0,2.5,False,TV,Afternoon
U0170,The Crown,Action,109.0,4.3,False,TV,Evening
U0787,Ozark,Comedy,41.0,3.8,True,Laptop,Night
U0389,The Witcher,Action,70.0,2.8,True,Mobile,Night
U0821,The Crown,Thriller,47.0,4.5,True,Laptop,Afternoon
U0115,Ozark,Thriller,48.0,3.8,True,Laptop,Night
U0375,Money Heist,Action,53.0,2.3,True,TV,Morning
U0680,Narcos,Drama,126.0,2.3,True,TV,Night
U0867,Narcos,Romance,62.0,3.1,False,TV,Evening
U0182,Ozark,Action,59.0,4.9,False,Laptop,Night
U0204,Stranger Things,Sci-Fi,77.0,2.7,True,Tablet,Evening
U0259,Dark,Action,11.0,4.1,True,Tablet,Night
U0836,Bridgerton,Thriller,133.0,3.2,True,TV,Night
U0639,Narcos,Thriller,24.0,4.5,False,Laptop,Evening
U0364,The Crown,Horror,123.0,3.3,False,Tablet,Evening
U0658,Black Mirror,Action,73.0,3.2,True,Tablet,Afternoon
U0649,The Crown,Comedy,17.0,3.6,True,Mobile,Evening
U0136,Dark,Sci-Fi,58.0,2.7,False,Mobile,Night
U0545,Ozark,Documentary,49.0,3.3,True,Laptop,Afternoon
U0986,Dark,Thriller,109.0,4.3,False,Tablet,Morning
U0623,Black Mirror,Action,36.0,4.1,True,TV,Night
U0748,The Witcher,Comedy,41.0,3.9,False,Tablet,Night
U0773,Bridgerton,Horror,100.0,3.7,False,Laptop,Evening
U0661,The Witcher,Horror,176.0,3.6,False,Mobile,Evening
U0855,The Witcher,Documentary,48.0,4.2,False,TV,Evening
U0993,Narcos,Thriller,23.0,4.1,True,Laptop,Evening
U0653,Ozark,Action,73.0,4.7,False,TV,Afternoon
U0090,The Witcher,Drama,78.0,3.2,False,Laptop,Night
U0898,Narcos,Horror,55.0,2.5,True,Mobile,Evening
U0433,Dark,Action,58.0,3.1,True,Tablet,Afternoon
U0464,Ozark,Sci-Fi,11.0,4.7,True,Laptop,Night
U0961,Narcos,Action,72.0,3.0,True,Mobile,Evening
U0261,Dark,Documentary,23.0,3.7,True,Laptop,Night
U0704,Ozark,Thriller,30.0,3.0,True,TV,Evening
U0163,The Crown,Documentary,30.0,4.2,False,TV,Evening
U0706,Ozark,Drama,60.0,2.4,True,TV,Afternoon
U0347,Stranger Things,Sci-Fi,5.0,4.8,False,Laptop,Evening
U0242,Narcos,Sci-Fi,29.0,3.5,False,Tablet,Night
U0770,The Witcher,Sci-Fi,7.0,3.1,True,Laptop,Evening
U0926,Narcos,Action,84.0,2.1,True,TV,Afternoon
U0343,Money Heist,Comedy,37.0,3.6,True,TV,Evening
U0022,Bridgerton,Horror,97.0,3.0,True,TV,Afternoon
U0928,Ozark,Action,38.0,2.8,False,TV,Evening
U0360,Black Mirror,Documentary,6.0,3.1,True,TV,Afternoon
U0278,Ozark,Action,86.0,4.5,True,Mobile,Night
U0700,The Crown,Drama,35.0,3.8,True,Mobile,Evening
U0216,The Witcher,Comedy,81.0,3.5,True,Mobile,Night
U0755,The Queen's Gambit,Documentary,40.0,4.5,True,Mobile,Evening
U0988,Money Heist,Drama,21.0,4.3,True,Laptop,Afternoon
U0255,Narcos,Comedy,35.0,3.8,True,TV,Night
U0409,The Queen's Gambit,Comedy,65.0,3.9,True,TV,Evening
U0132,Black Mirror,Comedy,40.0,3.1,True,Mobile,Afternoon
U0689,Ozark,Thriller,59.0,3.1,False,TV,Night
U0993,The Queen's Gambit,Drama,105.0,5.0,True,TV,Afternoon
U0590,Money Heist,Documentary,62.0,3.0,False,Laptop,Evening
U0981,Ozark,Romance,14.0,3.9,True,Mobile,Evening
U0148,The Crown,Romance,73.0,2.6,False,Laptop,Afternoon
U0536,Black Mirror,Action,17.0,3.1,True,TV,Evening
U0604,Black Mirror,Comedy,96.0,4.0,True,Mobile,Evening
U0300,The Crown,Documentary,37.0,2.2,False,TV,Afternoon
U0525,Stranger Things,Romance,61.0,4.9,False,Laptop,Night
U0162,Dark,Sci-Fi,84.0,3.2,True,TV,Morning
U0630,The Witcher,Comedy,42.0,3.9,True,Laptop,Evening
U0556,Bridgerton,Action,7.0,3.0,True,Laptop,Evening
U0404,The Witcher,Romance,51.0,3.0,True,TV,Afternoon
U0239,The Witcher,Drama,41.0,5.0,True,Laptop,Night
U0594,Ozark,Action,17.0,4.5,True,Tablet,Evening
U0124,The Queen's Gambit,Sci-Fi,21.0,3.2,True,TV,Afternoon
U0125,Narcos,Drama,34.0,4.1,True,TV,Night
U0467,The Crown,Drama,103.0,4.1,True,Laptop,Evening
U0734,The Crown,Documentary,94.0,3.9,True,Laptop,Night
U0757,The Queen's Gambit,Documentary,9.0,3.5,False,Mobile,Afternoon
U0463,Ozark,Thriller,37.0,3.2,True,TV,Night
U0435,The Witcher,Sci-Fi,33.0,3.2,False,Laptop,Night
U0297,Ozark,Action,26.0,3.1,False,TV,Afternoon
U0662,The Crown,Documentary,6.0,4.0,True,TV,Night
U0863,The Queen's Gambit,Sci-Fi,57.0,2.8,True,TV,Evening
U0881,Narcos,Action,22.0,3.1,True,TV,Night
U0472,Bridgerton,Documentary,91.0,3.3,True,TV,Evening
U0607,Black Mirror,Horror,34.0,2.2,True,Tablet,Night
U0466,Narcos,Sci-Fi,22.0,3.5,False,Tablet,Night
U0080,Bridgerton,Comedy,5.0,4.3,True,TV,Evening
U0816,Narcos,Comedy,57.0,3.1,True,Laptop,Evening
U0630,Stranger Things,Documentary,29.0,2.3,True,Mobile,Afternoon
U0642,Dark,Thriller,43.0,4.8,True,Mobile,Night
U0756,Bridgerton,Horror,44.0,3.1,True,TV,Night
U0561,Black Mirror,Comedy,121.0,2.9,False,Laptop,Evening
U0496,The Queen's Gambit,Documentary,46.0,3.6,True,TV,Night
U0132,The Crown,Comedy,7.0,4.1,True,TV,Evening
U0739,Narcos,Horror,86.0,2.6,False,TV,Afternoon
U0805,Ozark,Thriller,12.0,4.0,True,Laptop,Afternoon
U0618,Black Mirror,Horror,16.0,3.8,True,TV,Evening
U0159,Dark,Action,39.0,3.7,True,TV,Night
U0923,The Witcher,Horror,83.0,3.3,False,Tablet,Evening
U0730,Ozark,Romance,30.0,3.9,True,TV,Evening
U0191,Dark,Action,126.0,3.4,True,Mobile,Evening
U0597,Dark,Comedy,85.0,4.1,True,Mobile,Night
U0807,Narcos,Thriller,27.0,2.7,True,Laptop,Evening
U0770,Ozark,Thriller,29.0,3.7,True,TV,Afternoon
U0273,Dark,Sci-Fi,147.0,3.7,True,Mobile,Evening
U0008,Narcos,Romance,32.0,3.4,True,Tablet,Evening
U0634,The Crown,Horror,23.0,3.2,True,TV,Afternoon
U0092,Stranger Things,Romance,91.0,5.0,True,Tablet,Night
U0324,Ozark,Comedy,105.0,3.5,True,Mobile,Night
U0756,The Queen's Gambit,Romance,31.0,3.4,True,TV,Night
U0925,The Witcher,Documentary,36.0,3.7,True,Mobile,Evening
U0011,Ozark,Comedy,23.0,3.3,False,Mobile,Morning
U0464,Money Heist,Thriller,164.0,4.1,True,Mobile,Night
U0912,Black Mirror,Romance,17.0,3.0,True,Tablet,Evening
U0759,Bridgerton,Drama,49.0,5.0,True,TV,Evening
U0052,The Crown,Horror,58.0,3.6,False,Laptop,Night
U0259,Stranger Things,Comedy,106.0,3.4,True,TV,Night
U0587,Stranger Things,Sci-Fi,52.0,5.0,True,Mobile,Afternoon
U0129,Ozark,Comedy,23.0,2.9,True,Laptop,Night
U0288,The Crown,Horror,134.0,3.0,True,TV,Evening
U0221,Ozark,Sci-Fi,38.0,4.3,True,TV,Afternoon
U0765,Money Heist,Action,67.0,3.0,True,TV,Afternoon
U0192,Narcos,Documentary,56.0,4.0,True,TV,Morning
U0822,Money Heist,Comedy,63.0,3.1,True,TV,Night
U0922,Ozark,Comedy,26.0,4.6,False,Mobile,Afternoon
U0908,Stranger Things,Romance,41.0,4.1,False,TV,Night
U0074,The Crown,Thriller,16.0,4.2,False,Laptop,Night
U0792,The Queen's Gambit,Thriller,80.0,3.8,False,Mobile,Night
U0269,The Crown,Thriller,27.0,4.6,True,Tablet,Evening
U0239,Stranger Things,Horror,104.0,3.5,False,TV,Evening
U0965,Narcos,Thriller,119.0,3.8,True,Laptop,Afternoon
U0241,Narcos,Romance,9.0,2.6,False,Laptop,Evening
U0312,The Witcher,Thriller,7.0,3.6,True,TV,Evening
U0670,Narcos,Thriller,73.0,3.2,True,TV,Afternoon
U0048,Narcos,Drama,77.0,3.6,True,Mobile,Night
U0407,The Witcher,Drama,45.0,2.5,False,TV,Night
U0179,Stranger Things,Documentary,51.0,4.2,True,Laptop,Night
U0413,Bridgerton,Sci-Fi,38.0,4.4,True,Laptop,Evening
U0426,The Witcher,Horror,43.0,3.3,True,Laptop,Night
U0422,Dark,Documentary,40.0,5.0,False,Laptop,Evening
U0424,Bridgerton,Comedy,198.0,4.0,True,Tablet,Evening
U0004,Ozark,Action,159.0,4.1,True,Tablet,Night
U0794,Stranger Things,Action,47.0,3.7,True,TV,Night
U0089,Money Heist,Thriller,55.0,4.5,False,Laptop,Evening
U0572,The Crown,Thriller,41.0,4.1,True,TV,Afternoon
U0787,Dark,Action,20.0,3.3,True,TV,Evening
U0124,Money Heist,Comedy,98.0,2.8,True,Laptop,Afternoon
U0829,Narcos,Comedy,40.0,4.1,False,TV,Evening
U0168,Stranger Things,Drama,84.0,4.0,True,TV,Afternoon
U0366,Money Heist,Drama,42.0,3.8,True,TV,Evening
U0852,Money Heist,Horror,25.0,2.9,True,TV,Night
U0512,The Queen's Gambit,Horror,115.0,3.1,True,TV,Afternoon
U0463,Ozark,Action,39.0,3.0,True,Mobile,Evening
U0081,Black Mirror,Drama,37.0,4.6,True,TV,Evening
U0137,The Crown,Romance,155.0,3.2,True,Mobile,Evening
U0928,Money Heist,Action,87.0,4.0,True,Laptop,Afternoon
U0688,Bridgerton,Drama,39.0,3.0,False,TV,Evening
U0928,Ozark,Comedy,37.0,3.8,True,Laptop,Afternoon
U0343,The Queen's Gambit,Drama,23.0,4.1,False,Laptop,Evening
U0431,The Witcher,Comedy,69.0,4.6,True,Mobile,Afternoon
U0238,Bridgerton,Sci-Fi,87.0,5.0,False,TV,Night
U0051,The Queen's Gambit,Comedy,2.0,3.9,False,Mobile,Evening
U0549,Stranger Things,Thriller,43.0,3.1,True,Tablet,Evening
U0966,The Crown,Action,50.0,3.9,True,TV,Night
U0273,The Witcher,Romance,54.0,3.9,True,TV,Afternoon
U0486,The Witcher,Horror,16.0,4.2,False,TV,Evening
U0732,The Queen's Gambit,Horror,14.0,2.4,True,TV,Night
U0954,Black Mirror,Comedy,54.0,3.4,False,Laptop,Evening
U0109,Black Mirror,Comedy,27.0,3.5,True,Laptop,Night
U0394,Black Mirror,Horror,16.0,4.8,True,Laptop,Evening
U0598,Bridgerton,Thriller,31.0,3.7,True,Tablet,Afternoon
U0702,Money Heist,Action,38.0,4.0,True,TV,Night
U0030,Narcos,Action,61.0,5.0,True,Laptop,Afternoon
U0443,The Witcher,Horror,98.0,3.3,False,Laptop,Night
U0191,Money Heist,Documentary,34.0,2.8,False,TV,Night
U0124,The Witcher,Comedy,64.0,4.8,True,TV,Evening
