transaction_id,card_id,amount,hour,location_risk,merchant_risk,transactions_today,international,online,is_fraud
TXN006104,CARD0814,20.09,6,High,Known,4,False,True,0
TXN006105,CARD0922,225.28,16,Low,New,1,True,False,0
TXN006106,CARD1271,72.44,6,Medium,New,4,True,False,0
TXN006107,CARD1991,123.81,10,Low,Known,2,False,False,0
TXN006108,CARD1782,60.11,20,Medium,Known,2,False,False,0
TXN006109,CARD0108,123.87,9,Low,Known,2,False,True,0
TXN006110,CARD0735,104.39,8,Low,Known,1,False,False,0
TXN006111,CARD1171,32.15,18,Low,New,4,False,False,0
TXN006112,CARD1785,51.28,13,High,Known,3,False,False,0
TXN006113,CARD1545,72.03,18,Low,Known,1,False,False,0
TXN006114,CARD1497,157.67,6,Low,New,3,False,True,0
TXN006115,CARD1908,47.86,14,Low,Known,3,False,False,0
TXN006116,CARD1030,103.11,20,Low,Known,4,False,False,0
TXN006117,CARD0230,159.96,9,Low,Known,3,False,False,0
TXN006118,CARD0388,111.88,6,Low,Known,1,False,True,0
TXN006119,CARD1214,132.83,18,Low,Known,1,False,False,0
TXN006120,CARD1859,135.02,20,Medium,New,2,False,False,0
TXN006121,CARD0005,83.62,13,Low,Known,4,False,False,0
TXN006122,CARD1006,52.28,16,Low,Known,2,False,True,0
TXN006123,CARD1470,23.67,7,Low,New,3,False,False,0
TXN006124,CARD1592,39.39,19,Low,Known,2,False,False,0
TXN006125,CARD0919,55.85,20,Medium,Known,1,False,False,0
TXN006126,CARD1159,154.05,16,Low,Known,3,False,True,0
TXN006127,CARD1554,28.45,15,Low,Known,3,False,False,0
TXN006128,CARD0871,38.24,15,Low,Known,4,False,False,0
TXN006129,CARD1783,216.02,12,Low,Known,1,False,False,0
TXN006130,CARD0910,53.75,12,Low,Known,2,False,False,0
TXN006131,CARD0894,155.01,19,Low,Known,2,False,True,0
TXN006132,CARD1995,250.62,16,Low,Known,4,False,False,0
TXN006133,CARD0718,163.39,13,Low,Known,4,False,False,0
TXN006134,CARD1426,51.38,6,Low,New,1,False,False,0
TXN006135,CARD1719,50.46,6,Medium,Known,3,False,False,0
TXN006136,CARD1576,16.28,14,Low,Known,2,False,False,0
TXN006137,CARD1629,100.22,9,Low,Known,4,False,True,0
TXN006138,CARD0510,126.2,12,Low,Known,1,False,False,0
TXN006139,CARD0084,118.72,19,Low,New,2,False,False,0
TXN006140,CARD0488,88.11,20,Low,Known,3,False,True,0
TXN006141,CARD1756,120.32,6,Low,New,4,False,True,0
TXN006142,CARD0213,68.67,13,Low,Known,2,False,False,0
TXN006143,CARD1030,76.57,11,Low,Known,2,False,True,0
TXN006144,CARD0028,30.66,9,Low,Known,2,False,False,0
TXN006145,CARD0776,308.53,17,Low,Known,2,False,False,0
TXN006146,CARD1672,74.31,12,Medium,New,1,False,False,0
TXN006147,CARD0981,57.55,9,Low,Known,2,True,True,0
TXN006148,CARD1911,81.97,10,Medium,Known,1,False,False,0
TXN006149,CARD0124,64.27,9,Low,Known,2,False,True,0
TXN006150,CARD0605,42.75,14,Medium,Known,1,False,False,0
TXN006151,CARD1872,97.55,9,Medium,Known,4,False,False,0
TXN006152,CARD1435,43.96,7,High,Known,1,False,False,0
TXN006153,CARD1896,63.58,15,Medium,Known,2,False,True,0
TXN006154,CARD0011,112.43,12,High,Known,3,False,True,0
TXN006155,CARD0629,85.87,21,Medium,Known,3,True,True,0
TXN006156,CARD1125,4.35,10,Low,New,3,True,False,0
TXN006157,CARD1425,77.04,10,Low,Known,4,False,False,0
TXN006158,CARD1556,123.78,13,Low,New,2,False,False,0
TXN006159,CARD0197,79.37,8,Low,Known,1,False,False,0
TXN006160,CARD1507,84.14,20,Low,Known,3,False,True,0
TXN006161,CARD1530,19.54,11,Low,Known,4,False,True,0
TXN006162,CARD1236,104.48,6,Low,Known,2,False,True,0
TXN006163,CARD0681,190.73,20,Low,Known,3,False,False,0
TXN006164,CARD0959,81.23,14,Medium,Known,2,True,False,0
TXN006165,CARD0758,21.21,13,Low,Known,4,False,True,0
TXN006166,CARD0164,147.37,13,Low,Known,4,False,False,0
TXN006167,CARD1571,119.29,19,Low,Known,2,False,True,0
TXN006168,CARD0035,176.42,17,Low,Known,4,False,False,0
TXN006169,CARD0554,305.39,12,Low,Known,4,False,False,0
TXN006170,CARD0460,29.2,11,Low,Known,3,False,False,0
TXN006171,CARD0150,14.38,10,Low,Known,2,False,False,0
TXN006172,CARD1824,119.9,14,Medium,Known,4,False,True,0
TXN006173,CARD0296,103.61,6,Medium,Known,3,False,False,0
TXN006174,CARD1635,115.9,17,Low,Known,4,False,False,0
TXN006175,CARD0450,49.36,21,Medium,Known,2,False,False,0
TXN006176,CARD0458,131.78,8,Low,New,1,False,False,0
TXN006177,CARD0473,29.42,16,Low,Known,2,False,True,0
TXN006178,CARD0099,54.46,15,Low,Known,1,False,True,0
TXN006179,CARD1889,43.49,7,Medium,Known,3,False,False,0
TXN006180,CARD1585,114.17,21,Low,Known,4,False,False,0
TXN006181,CARD0974,32.74,10,Low,Known,2,True,False,0
TXN006182,CARD0666,66.03,9,Low,Known,1,False,False,0
TXN006183,CARD0698,216.54,18,Low,Known,3,False,True,0
TXN006184,CARD0520,10.58,19,Low,Known,4,True,False,0
TXN006185,CARD0026,128.22,6,Low,Known,2,False,True,0
TXN006186,CARD0124,57.03,10,Low,New,4,False,True,0
TXN006187,CARD0173,153.19,8,Medium,New,3,False,False,0
TXN006188,CARD1065,190.9,19,High,Known,2,False,False,0
TXN006189,CARD1896,15.7,16,Low,Known,3,False,False,0
TXN006190,CARD0710,17.46,7,High,Known,3,False,False,0
TXN006191,CARD1063,155.26,13,Low,Known,1,False,False,0
TXN006192,CARD0641,36.56,7,Medium,Known,1,False,True,0
TXN006193,CARD0002,207.1,20,Low,Known,1,False,False,0
TXN006194,CARD1158,47.69,16,Low,Known,1,False,False,0
TXN006195,CARD0307,68.87,16,Low,New,1,False,False,0
TXN006196,CARD0269,167.0,19,Low,Known,1,False,True,0
TXN006197,CARD1702,73.95,20,Low,Known,1,False,False,0
TXN006198,CARD0273,175.35,16,High,Known,1,True,True,0
TXN006199,CARD0652,85.34,16,Low,Known,2,False,True,0
TXN006200,CARD1937,73.17,19,Low,Known,1,True,False,0
TXN006201,CARD0834,194.68,4,High,New,11,False,True,1
TXN006202,CARD1086,33.7,17,Low,Known,2,False,True,0
TXN006203,CARD1860,118.54,10,Low,New,2,False,False,0
TXN006204,CARD1579,45.34,10,Low,Known,1,False,True,0
TXN006205,CARD0690,72.04,16,Low,Known,3,False,False,0
TXN006206,CARD0250,153.88,14,Low,New,1,False,False,0
TXN006207,CARD1479,204.19,6,Low,Known,4,False,False,0
TXN006208,CARD0856,195.68,20,Low,Known,2,False,False,0
TXN006209,CARD0413,25.06,12,Low,Known,2,False,True,0
TXN006210,CARD1795,399.43,8,High,Known,3,False,False,0
TXN006211,CARD1344,134.26,8,Low,Known,2,False,False,0
TXN006212,CARD0609,35.43,17,Medium,Known,3,False,False,0
TXN006213,CARD1520,127.72,9,Low,Known,3,False,False,0
TXN006214,CARD0656,161.66,7,Low,Known,2,False,False,0
TXN006215,CARD1028,54.43,9,Low,Known,1,False,False,0
TXN006216,CARD1591,5.88,11,Low,Known,3,False,True,0
TXN006217,CARD0551,50.16,10,Low,Known,4,False,False,0
TXN006218,CARD1462,50.29,21,Low,Known,2,False,False,0
TXN006219,CARD0492,185.73,8,High,Known,1,False,True,0
TXN006220,CARD1726,258.78,7,Low,Known,1,False,False,0
TXN006221,CARD1541,91.31,8,Medium,New,1,False,True,0
TXN006222,CARD0434,47.44,10,Medium,Known,1,False,False,0
TXN006223,CARD1346,154.5,17,Medium,New,3,False,False,0
TXN006224,CARD1827,134.97,8,Low,Known,4,False,False,0
TXN006225,CARD0758,9.94,17,Low,New,3,False,False,0
TXN006226,CARD1782,124.98,16,Low,Known,2,False,True,0
TXN006227,CARD1707,18.46,16,Medium,Known,4,False,True,0
TXN006228,CARD0733,106.73,7,Low,Known,4,False,True,0
TXN006229,CARD0904,43.17,16,Medium,Known,1,False,False,0
TXN006230,CARD0021,56.08,18,Medium,Known,4,False,False,0
TXN006231,CARD0994,120.06,17,Low,Known,3,False,False,0
TXN006232,CARD0267,95.05,19,Low,New,1,False,True,0
TXN006233,CARD0464,145.88,6,Low,Known,3,False,False,0
TXN006234,CARD1284,31.05,14,Low,Known,4,False,False,0
TXN006235,CARD0436,112.71,16,Medium,Known,4,False,True,0
TXN006236,CARD0912,184.39,8,Low,New,4,False,False,0
TXN006237,CARD1456,26.46,18,Low,Known,2,False,False,0
TXN006238,CARD1452,177.62,8,Low,Known,2,False,True,0
TXN006239,CARD1165,38.18,9,Low,Known,3,False,False,0
TXN006240,CARD1401,103.21,17,Low,Known,2,False,True,0
TXN006241,CARD1321,128.55,11,Medium,Known,1,False,True,0
TXN006242,CARD0376,104.37,11,Low,Known,2,False,False,0
TXN006243,CARD1643,124.55,19,Medium,Known,4,True,True,0
TXN006244,CARD1453,21.89,9,Medium,New,2,False,False,0
TXN006245,CARD1113,95.45,11,Low,Known,1,False,True,0
TXN006246,CARD0471,8.12,12,Low,New,4,False,False,0
TXN006247,CARD0534,122.25,19,Low,Known,4,False,True,0
TXN006248,CARD0652,116.72,12,High,Known,2,False,False,0
TXN006249,CARD0205,114.33,20,Low,New,2,False,False,0
TXN006250,CARD1304,13.4,7,High,New,4,False,False,0
TXN006251,CARD1857,101.73,11,Low,Known,3,False,False,0
TXN006252,CARD1753,80.55,12,Low,Known,4,False,True,0
TXN006253,CARD0744,174.83,11,Low,New,4,False,True,0
TXN006254,CARD1354,129.95,17,Medium,Known,3,False,True,0
TXN006255,CARD0014,72.46,16,Medium,New,3,True,True,0
TXN006256,CARD0408,73.42,11,Medium,Known,2,False,False,0
TXN006257,CARD1360,28.04,9,Low,Known,3,False,False,0
TXN006258,CARD1164,221.75,17,Low,Known,4,True,True,0
TXN006259,CARD1882,148.21,15,Low,Known,2,False,True,0
TXN006260,CARD1488,311.6,21,Medium,Known,4,False,False,0
TXN006261,CARD0604,68.05,13,Low,Known,4,False,False,0
TXN006262,CARD0809,84.01,15,Low,Known,4,False,False,0
TXN006263,CARD0727,225.61,16,Medium,Known,3,False,False,0
TXN006264,CARD0620,118.96,14,Low,Known,4,True,False,0
TXN006265,CARD1290,44.18,17,Low,Known,2,False,False,0
TXN006266,CARD0167,246.91,21,Low,New,3,False,False,0
TXN006267,CARD1792,30.4,16,Low,Known,2,False,True,0
TXN006268,CARD0857,91.58,8,Low,Known,4,False,True,0
TXN006269,CARD1132,45.68,14,Low,Known,1,False,False,0
TXN006270,CARD1518,35.26,21,Medium,Known,1,False,True,0
TXN006271,CARD1656,102.69,20,Low,Known,2,False,False,0
TXN006272,CARD0036,186.53,10,Low,Known,2,False,False,0
TXN006273,CARD0090,103.32,16,Low,New,2,False,True,0
TXN006274,CARD0263,117.15,10,Low,Known,2,False,False,0
TXN006275,CARD1768,221.22,9,Medium,New,4,False,False,0
TXN006276,CARD1510,174.37,6,Low,Known,4,False,False,0
TXN006277,CARD1525,122.19,18,Low,Known,4,False,False,0
TXN006278,CARD0195,31.38,6,Low,Known,4,False,False,0
TXN006279,CARD1532,62.86,3,High,Suspicious,8,True,True,1
TXN006280,CARD1295,180.92,13,Low,New,1,True,True,0
TXN006281,CARD0492,178.03,15,Medium,Known,1,False,True,0
TXN006282,CARD0070,138.4,12,Medium,Known,1,False,False,0
TXN006283,CARD1555,66.47,21,Low,Known,1,False,False,0
TXN006284,CARD0778,73.06,13,Low,Known,2,False,False,0
TXN006285,CARD0439,136.56,14,Medium,Known,3,False,True,0
TXN006286,CARD0950,167.92,6,Medium,Known,4,False,False,0
TXN006287,CARD1913,112.03,6,Low,Known,2,False,False,0
TXN006288,CARD0375,48.05,14,Low,New,3,True,False,0
TXN006289,CARD1017,54.97,9,Low,Known,1,True,False,0
TXN006290,CARD0771,126.26,10,Low,Known,1,False,True,0
TXN006291,CARD0538,199.47,20,Medium,Known,2,True,False,0
TXN006292,CARD1256,103.36,19,Medium,Known,4,False,False,0
TXN006293,CARD1293,59.23,21,Low,Known,3,False,False,0
TXN006294,CARD0101,45.47,20,High,Known,3,True,False,0
TXN006295,CARD0673,18.29,10,Low,Known,4,False,False,0
TXN006296,CARD1255,102.85,6,Low,Known,4,True,True,0
TXN006297,CARD0997,336.78,14,Low,Known,1,False,False,0
TXN006298,CARD1846,97.38,11,Low,Known,2,False,False,0
TXN006299,CARD1959,106.48,21,Medium,Known,4,False,False,0
TXN006300,CARD0864,58.78,15,Low,Known,2,False,False,0
TXN006301,CARD1455,295.78,16,Low,Known,3,False,False,0
TXN006302,CARD1874,71.96,9,Medium,Known,1,False,False,0
TXN006303,CARD1702,87.57,8,Low,Known,4,False,False,0
TXN006304,CARD1148,62.58,20,Low,Known,3,False,False,0
TXN006305,CARD0578,71.42,10,Low,New,4,False,True,0
TXN006306,CARD0236,19.12,16,Low,Known,4,False,False,0
TXN006307,CARD1373,54.58,17,Low,Known,3,False,True,0
TXN006308,CARD1599,12.85,14,Medium,Known,1,True,True,0
TXN006309,CARD0151,3.5,8,Low,Known,1,False,False,0
TXN006310,CARD1444,127.92,15,Low,New,3,False,False,0
TXN006311,CARD0909,24.21,14,High,Known,3,False,True,0
TXN006312,CARD0852,53.6,11,Medium,Known,3,False,False,0
TXN006313,CARD0788,24.37,14,Low,New,1,False,True,0
TXN006314,CARD0498,165.78,19,Low,New,1,False,True,0
TXN006315,CARD1039,21.0,18,Low,Known,1,False,True,0
TXN006316,CARD1852,124.75,14,High,Known,2,True,True,0
TXN006317,CARD1795,113.79,9,Low,Known,3,True,False,0
TXN006318,CARD0542,130.04,7,Low,Known,1,False,False,0
TXN006319,CARD1006,66.09,7,Low,Known,2,False,False,0
TXN006320,CARD1155,95.95,14,Low,Known,2,False,True,0
TXN006321,CARD0500,64.54,19,Low,New,4,False,False,0
TXN006322,CARD0489,80.31,20,High,Known,1,False,False,0
TXN006323,CARD1901,97.08,19,Low,Known,1,False,False,0
TXN006324,CARD0579,54.56,13,Low,New,3,False,True,0
TXN006325,CARD0527,156.1,2,High,New,14,False,False,1
TXN006326,CARD0109,387.2,3,High,Suspicious,18,False,True,1
TXN006327,CARD0152,58.66,10,Medium,Known,2,False,False,0
TXN006328,CARD0133,115.67,21,Medium,Known,4,False,False,0
TXN006329,CARD1746,44.29,9,Low,Known,1,False,True,0
TXN006330,CARD0643,48.72,11,Medium,Known,4,True,True,0
TXN006331,CARD1876,24.04,15,Low,New,2,False,False,0
TXN006332,CARD0314,137.76,20,Low,New,3,True,False,0
TXN006333,CARD0382,108.2,7,Medium,Known,3,False,False,0
TXN006334,CARD0005,68.34,17,Low,New,3,True,False,0
TXN006335,CARD0051,89.93,8,Medium,Known,1,False,False,0
TXN006336,CARD0630,61.27,7,Medium,Known,3,False,False,0
TXN006337,CARD1979,165.44,13,Low,Known,4,False,True,0
TXN006338,CARD1883,23.37,11,Low,Known,1,False,True,0
TXN006339,CARD1737,22.25,7,Low,Known,1,False,False,0
TXN006340,CARD1194,70.81,15,Low,Known,3,False,False,0
TXN006341,CARD0253,190.19,13,Low,Known,1,False,False,0
TXN006342,CARD1540,186.44,19,Medium,Known,3,False,True,0
TXN006343,CARD0643,58.27,8,Low,Known,2,False,False,0
TXN006344,CARD0978,99.29,6,Low,New,3,False,False,0
TXN006345,CARD0064,155.34,7,Low,Known,3,True,False,0
TXN006346,CARD0349,282.04,11,Low,New,1,False,False,0
TXN006347,CARD0069,144.15,12,Medium,Known,4,False,False,0
TXN006348,CARD0833,209.51,8,Low,New,3,False,False,0
TXN006349,CARD1977,128.03,18,Low,Known,1,False,True,0
TXN006350,CARD1425,100.69,19,Low,Known,4,False,False,0
TXN006351,CARD1997,63.6,20,Low,Known,1,True,True,0
TXN006352,CARD1516,109.95,14,Medium,Known,4,False,False,0
TXN006353,CARD0593,33.87,20,Medium,Known,4,False,False,0
TXN006354,CARD1114,94.91,12,Low,New,4,False,False,0
TXN006355,CARD0228,48.97,17,Low,Known,4,False,False,0
TXN006356,CARD0420,96.61,8,Low,New,4,False,True,0
TXN006357,CARD1587,86.45,19,Low,Known,3,False,False,0
TXN006358,CARD1980,39.34,9,Low,New,2,False,False,0
TXN006359,CARD0350,73.16,19,Low,Known,1,False,False,0
TXN006360,CARD0629,78.63,11,Low,Known,1,False,False,0
TXN006361,CARD1714,58.34,14,Low,New,2,False,True,0
TXN006362,CARD0198,321.86,14,Low,New,3,False,False,0
TXN006363,CARD0997,52.78,15,Low,Known,4,False,True,0
TXN006364,CARD0265,98.91,7,High,Known,4,False,False,0
TXN006365,CARD0672,215.85,20,Low,Known,3,False,True,0
TXN006366,CARD0351,50.06,7,Low,New,1,False,True,0
TXN006367,CARD0183,33.36,20,Medium,New,2,False,True,0
TXN006368,CARD1668,218.95,17,Medium,Known,2,False,False,0
TXN006369,CARD1630,46.11,9,Medium,Known,1,True,False,0
TXN006370,CARD0334,145.39,11,Low,Known,4,False,False,0
TXN006371,CARD1997,55.6,9,Low,New,3,False,False,0
TXN006372,CARD0813,76.47,19,Medium,New,2,False,False,0
TXN006373,CARD1480,9.69,7,Low,Known,2,True,False,0
TXN006374,CARD0029,53.09,17,Medium,Known,4,False,True,0
TXN006375,CARD0191,3.8,19,Medium,Known,3,False,False,0
TXN006376,CARD1262,41.65,15,Low,Known,4,True,False,0
TXN006377,CARD1394,50.95,20,Medium,Known,4,True,True,0
TXN006378,CARD0300,119.16,17,Medium,Known,4,False,False,0
TXN006379,CARD0938,175.35,15,Low,Known,3,False,False,0
TXN006380,CARD0201,88.18,14,Low,Known,3,False,False,0
TXN006381,CARD0411,65.24,12,Low,Known,2,True,False,0
TXN006382,CARD1898,45.17,21,Low,Known,3,False,True,0
TXN006383,CARD1160,32.27,19,Medium,New,4,True,False,0
TXN006384,CARD0380,15.82,11,High,Known,4,False,True,0
TXN006385,CARD1244,171.17,16,Low,Known,1,False,False,0
TXN006386,CARD0694,113.67,8,Low,Known,1,False,False,0
TXN006387,CARD1281,181.12,19,Medium,Known,3,False,False,0
TXN006388,CARD1277,130.75,20,Medium,Known,1,False,False,0
TXN006389,CARD0521,118.09,18,Low,Known,1,False,True,0
TXN006390,CARD0898,88.72,6,Medium,Known,4,False,False,0
TXN006391,CARD1703,69.18,10,Medium,Known,3,False,True,0
TXN006392,CARD0600,41.84,14,Low,Known,4,False,False,0
TXN006393,CARD0746,82.82,9,Low,Known,2,False,False,0
TXN006394,CARD0363,68.84,19,Low,Known,3,False,True,0
TXN006395,CARD1667,286.51,16,Medium,Known,1,False,False,0
TXN006396,CARD1587,164.63,16,High,Known,3,False,True,0
TXN006397,CARD0402,20.11,15,Low,Known,1,False,False,0
TXN006398,CARD0316,139.53,20,Low,New,2,False,True,0
TXN006399,CARD1177,78.62,12,Medium,Known,4,True,True,0
TXN006400,CARD0454,36.04,14,Low,Known,3,False,False,0
TXN006401,CARD0045,53.67,6,Low,New,1,False,False,0
TXN006402,CARD0839,106.1,14,Medium,Known,2,False,False,0
TXN006403,CARD1935,18.8,9,Low,Known,2,False,False,0
TXN006404,CARD1639,133.89,11,Low,Known,4,False,True,0
TXN006405,CARD0189,38.15,6,Low,Known,2,False,False,0
TXN006406,CARD0418,25.29,7,Low,Known,4,False,False,0
TXN006407,CARD0158,92.11,21,Low,Known,4,False,False,0
TXN006408,CARD0021,89.36,12,Low,Known,2,False,False,0
TXN006409,CARD1690,254.75,8,Medium,Known,1,False,False,0
TXN006410,CARD1667,141.15,9,Low,Known,1,False,False,0
TXN006411,CARD0199,143.1,6,Low,Known,2,False,True,0
TXN006412,CARD1189,20.87,10,Low,Known,3,False,False,0
TXN006413,CARD1464,107.21,14,Medium,New,2,False,True,0
TXN006414,CARD0748,122.16,15,Low,Known,2,False,False,0
TXN006415,CARD0936,238.68,11,High,Known,3,False,False,0
TXN006416,CARD1716,153.28,14,Low,Known,3,False,False,0
TXN006417,CARD1037,236.98,16,Low,Known,4,False,False,0
TXN006418,CARD0674,65.55,7,Low,Known,4,False,False,0
TXN006419,CARD0904,87.85,11,Low,Known,2,False,True,0
TXN006420,CARD0536,109.57,19,Low,Known,1,False,True,0
TXN006421,CARD0814,154.18,8,Low,Known,2,False,False,0
TXN006422,CARD1948,64.24,17,Low,Known,4,False,False,0
TXN006423,CARD0162,105.74,12,High,Known,3,False,False,0
TXN006424,CARD0770,108.28,8,Low,New,4,False,False,0
TXN006425,CARD0329,287.12,11,Low,Known,1,False,True,0
TXN006426,CARD0471,204.08,6,Medium,Known,4,True,False,0
TXN006427,CARD1175,93.64,10,Low,Known,4,False,False,0
TXN006428,CARD0571,209.59,11,Low,New,4,False,False,0
TXN006429,CARD0522,51.31,14,Low,Known,4,False,False,0
TXN006430,CARD1794,166.65,16,Medium,New,4,False,False,0
TXN006431,CARD0327,58.38,7,Low,Known,4,False,True,0
TXN006432,CARD1956,32.99,9,Low,Known,4,False,False,0
TXN006433,CARD0372,53.32,15,Low,Known,4,False,False,0
TXN006434,CARD0710,102.02,15,Low,Known,4,False,True,0
TXN006435,CARD1254,49.14,21,Low,Known,4,False,False,0
TXN006436,CARD0387,29.17,8,Low,Known,3,False,False,0
TXN006437,CARD0269,367.66,6,Medium,Known,1,False,False,0
TXN006438,CARD0222,95.43,21,Low,Known,2,False,False,0
TXN006439,CARD0809,51.97,21,Low,Known,1,False,False,0
TXN006440,CARD1747,137.71,11,Low,New,2,True,False,0
TXN006441,CARD0824,77.23,17,Low,Known,3,False,False,0
TXN006442,CARD1190,51.53,11,Medium,Known,3,False,False,0
TXN006443,CARD0709,165.23,9,Medium,Known,4,False,False,0
TXN006444,CARD1213,131.84,7,Low,Known,3,True,True,0
TXN006445,CARD1248,14.57,15,Medium,New,1,False,False,0
TXN006446,CARD1103,543.82,13,Low,Known,2,False,True,0
TXN006447,CARD1398,141.09,17,Low,Known,1,False,False,0
TXN006448,CARD0941,41.34,8,Low,Known,4,False,False,0
TXN006449,CARD0452,195.05,9,High,Known,1,False,True,0
TXN006450,CARD0038,105.88,7,Low,Known,4,False,False,0
TXN006451,CARD0872,112.6,10,High,Known,2,True,True,0
TXN006452,CARD0979,48.6,17,Low,Known,1,False,False,0
TXN006453,CARD0115,66.58,17,Low,Known,2,False,False,0
TXN006454,CARD1526,59.64,7,Low,Known,2,False,False,0
TXN006455,CARD1932,216.04,7,Medium,New,1,False,True,0
TXN006456,CARD1552,95.52,18,Low,Known,1,True,False,0
TXN006457,CARD0424,31.33,18,Low,Known,4,False,False,0
TXN006458,CARD1585,240.7,6,Low,New,2,False,True,0
TXN006459,CARD0383,144.64,7,Low,New,1,False,False,0
TXN006460,CARD0424,80.37,9,High,Known,3,False,False,0
TXN006461,CARD1613,36.76,8,Medium,Known,2,False,False,0
TXN006462,CARD1370,81.57,9,Medium,Known,2,False,False,0
TXN006463,CARD0392,265.72,20,Low,Known,2,False,True,0
TXN006464,CARD0918,49.74,18,Low,New,4,False,False,0
TXN006465,CARD0795,7.83,15,Medium,New,1,False,True,0
TXN006466,CARD0401,238.62,9,Low,Known,1,True,False,0
TXN006467,CARD1436,36.3,17,Medium,Known,3,False,True,0
TXN006468,CARD0282,108.66,6,Low,Known,3,False,True,0
TXN006469,CARD1983,106.4,7,Low,Known,2,False,False,0
TXN006470,CARD1067,44.23,20,Low,Known,4,False,False,0
TXN006471,CARD1019,95.06,9,High,Known,2,False,False,0
TXN006472,CARD1031,43.68,18,Low,Known,2,False,True,0
TXN006473,CARD1843,189.03,13,Low,Known,4,True,True,0
TXN006474,CARD1975,67.86,7,Low,Known,3,False,False,0
TXN006475,CARD0564,191.04,12,Low,New,1,False,False,0
TXN006476,CARD1914,291.95,17,Medium,Known,1,True,True,0
TXN006477,CARD1231,40.7,17,Low,Known,3,False,False,0
TXN006478,CARD1069,27.2,6,Medium,Known,1,False,True,0
TXN006479,CARD1779,30.94,9,Medium,Known,4,True,False,0
TXN006480,CARD1135,58.07,8,Low,Known,4,False,False,0
TXN006481,CARD1219,104.44,10,Low,New,3,False,False,0
TXN006482,CARD0926,84.75,15,Low,Known,3,False,False,0
TXN006483,CARD0720,127.81,9,Low,New,4,False,False,0
TXN006484,CARD0439,178.76,14,Low,Known,2,False,False,0
TXN006485,CARD1430,102.98,8,Low,Known,4,False,True,0
TXN006486,CARD1441,398.02,3,Medium,Suspicious,17,False,True,1
TXN006487,CARD1575,80.12,10,Low,Known,2,True,False,0
TXN006488,CARD0137,118.58,19,Low,Known,4,False,False,0
TXN006489,CARD0544,116.46,14,Low,New,4,False,False,0
TXN006490,CARD0646,161.86,16,Medium,Known,4,False,True,0
TXN006491,CARD0367,50.94,13,Low,Known,1,False,False,0
TXN006492,CARD1366,13.85,20,Low,New,2,False,False,0
TXN006493,CARD1233,386.6,9,Low,Known,1,False,True,0
TXN006494,CARD0418,29.98,6,Low,Known,1,False,False,0
TXN006495,CARD0253,70.75,9,Low,Known,3,False,False,0
TXN006496,CARD1060,45.08,17,Low,Known,2,False,True,0
TXN006497,CARD0644,37.3,12,Low,Known,2,False,False,0
TXN006498,CARD0849,341.64,7,Low,New,3,False,False,0
TXN006499,CARD0797,61.88,12,Low,Known,2,False,False,0
TXN006500,CARD0288,86.23,19,Medium,Known,2,False,False,0
TXN006501,CARD0829,71.64,14,Low,Known,3,False,False,0
TXN006502,CARD1047,121.2,21,Medium,Known,3,False,True,0
TXN006503,CARD1198,66.44,8,Low,New,3,False,False,0
TXN006504,CARD1920,101.09,11,Medium,Known,4,False,False,0
TXN006505,CARD0998,46.08,20,Low,New,4,True,True,0
TXN006506,CARD1537,97.39,12,Medium,Known,2,False,False,0
TXN006507,CARD0369,20.09,14,Low,Known,4,False,True,0
TXN006508,CARD1051,8.99,4,Medium,New,6,False,True,1
TXN006509,CARD0063,63.27,12,Low,Known,4,False,True,0
TXN006510,CARD0382,71.49,19,Medium,Known,1,False,False,0
TXN006511,CARD0690,43.7,10,Medium,Known,4,True,False,0
TXN006512,CARD1601,100.44,9,Medium,Known,4,False,True,0
TXN006513,CARD1365,41.21,6,Low,New,2,False,True,0
TXN006514,CARD0552,206.97,17,Low,Known,3,False,False,0
TXN006515,CARD0393,202.93,18,Medium,Known,4,False,True,0
TXN006516,CARD0406,138.2,14,Low,Known,4,False,False,0
TXN006517,CARD1018,86.25,14,Low,New,2,False,True,0
TXN006518,CARD1637,15.68,19,Low,Known,3,True,False,0
TXN006519,CARD1486,128.74,14,Low,Known,4,False,True,0
TXN006520,CARD0709,40.25,7,Low,Known,1,False,False,0
TXN006521,CARD1171,154.28,20,Low,Known,4,False,False,0
TXN006522,CARD0528,86.62,8,Low,Known,2,False,True,0
TXN006523,CARD1828,69.08,18,Medium,Known,4,False,False,0
TXN006524,CARD1557,74.71,9,Low,Known,4,False,False,0
TXN006525,CARD1003,82.87,18,Low,Known,2,True,False,0
TXN006526,CARD1161,92.43,20,Low,Known,2,False,False,0
TXN006527,CARD0586,100.2,10,Medium,New,2,True,False,0
TXN006528,CARD0776,41.15,8,Medium,Known,4,False,True,0
TXN006529,CARD1114,138.26,7,Medium,New,3,False,False,0
TXN006530,CARD0984,54.55,21,Medium,Known,3,False,True,0
TXN006531,CARD0382,80.34,21,Low,Known,1,False,True,0
TXN006532,CARD1192,33.17,9,Low,New,2,False,False,0
TXN006533,CARD0095,127.33,18,Low,New,2,True,True,0
TXN006534,CARD0342,137.38,21,Low,Known,2,False,True,0
TXN006535,CARD0022,234.94,11,Low,Known,1,False,False,0
TXN006536,CARD1297,87.58,6,Medium,Known,4,False,False,0
TXN006537,CARD1369,125.45,14,Medium,New,4,False,False,0
TXN006538,CARD1799,271.12,10,Low,Known,4,False,True,0
TXN006539,CARD1945,89.63,18,Low,Known,4,False,True,0
