song_id,artist,genre,duration_seconds,tempo_bpm,energy,danceability,valence,acousticness,mood,play_count,skip_rate,added_to_playlist,release_year
S0363,Justin Bieber,Electronic,222,161,0.9113064936000049,0.7703651370209997,0.7268317030460016,0.2532127265466141,Sad,996,0.49481699549904895,False,2020
S0364,Taylor Swift,Rock,272,123,0.8335802164311029,0.28025861516505235,0.9308944421987932,0.5333861110806265,Happy,848,0.34982707194642504,False,2017
S0365,The Weeknd,Hip-Hop,278,136,0.8006032863546433,0.9373902701725729,0.36055895931836834,0.71976633298653,Romantic,896,0.4314701908422759,False,2016
S0366,Billie Eilish,Pop,188,77,0.7956698524725604,0.15097890162270677,0.46314354102850885,0.9326472692325117,Motivational,383,0.47559192320411603,False,2016
S0367,Bad Bunny,Country,120,121,0.6796292486217662,0.45986494338857675,0.7170119728079248,0.7089776012785648,Romantic,4321,0.3510698850169477,True,2016
S0368,Drake,R&B,184,137,0.06124207481089183,0.1429032391952204,0.7703596510036801,0.46389534092385676,Happy,2778,0.4529850820204471,False,2017
S0369,Bad Bunny,R&B,310,73,0.5098477730675217,0.7647125153858287,0.3387745328504236,0.24859323999522098,Calm,289,0.10955668739870572,True,2015
S0370,Dua Lipa,Latin,263,94,0.13017416011617533,0.43262921128301624,0.10284012038803236,0.026112982695545184,Happy,954,0.2134749674169859,True,2022
S0371,Bad Bunny,Pop,139,110,0.9928198511425325,0.49789824053377196,0.0027400250714785246,0.9361430342561773,Energetic,210,0.6379294994340238,True,2021
S0372,Ed Sheeran,R&B,122,151,0.44893956456581363,0.9258228650069933,0.6707427841708046,0.6855416277062333,Calm,430,0.37202898705951215,False,2017
S0373,Post Malone,R&B,348,67,0.3018314502959476,0.8533942845764931,0.44485407078697026,0.07958292022068847,Focused,1003,0.07764639840782614,False,2023
S0374,Ariana Grande,Hip-Hop,266,116,0.6856045855944238,0.9293460242111519,0.618166547409424,0.952038352754544,Motivational,637,0.44577762168216295,False,2015
S0375,Ariana Grande,R&B,245,164,0.9088202249277271,0.02638691655571357,0.4391747242223287,0.38151436665643024,Energetic,279,0.16501009644462594,True,2016
S0376,Bad Bunny,Country,349,132,0.13028209812722402,0.6550953320435575,0.4397054795516683,0.7321799187715752,Focused,185,0.22759287340335674,False,2016
S0377,Post Malone,Pop,222,163,0.7707081568778134,0.9281554067000375,0.7840116682118173,0.3691333361046196,Calm,988,0.122536137067482,True,2023
S0378,Post Malone,Electronic,146,108,0.8002183070070635,0.6683231302826004,0.9132863152219659,0.7254503661424822,Motivational,504,0.08913378105565543,False,2022
S0379,The Weeknd,Pop,210,62,0.11141335767337013,0.757314274405611,0.4962462027549349,0.7558987690977066,Party,400,0.35558719036771463,False,2015
S0380,Post Malone,Rock,164,176,0.29297737291486814,0.9611498067629425,0.5628389707917631,0.5384991062021186,Focused,461,0.08179356861661195,False,2015
S0381,Billie Eilish,Rock,213,133,0.06473430957035575,0.6120750497284185,0.9460832666349459,0.7248217012855317,Sad,9,0.20858768446611353,False,2017
S0382,Drake,Electronic,166,73,0.861578390885792,0.27421408725875873,0.45973293329321585,0.9110622064745515,Party,441,0.244757704385194,True,2023
S0383,Taylor Swift,Hip-Hop,197,121,0.9102573828394127,0.9692647532381854,0.8892580674814511,0.6860415632231509,Happy,1374,0.314706828306699,False,2015
S0384,Dua Lipa,Country,212,170,0.7305364318438627,0.8124667526300187,0.7747777855477321,0.47524161326804937,Calm,2365,0.1867944751642995,False,2019
S0385,Ariana Grande,R&B,327,103,0.1664297463412897,0.6254402202138226,0.8891848367645081,0.9066647046579669,Sad,730,0.39174675007172316,False,2021
S0386,Drake,Electronic,222,119,0.44220679411050634,0.00893973462678066,0.7434653142691116,0.9007647974477389,Energetic,1793,0.3858690141854093,True,2015
S0387,Taylor Swift,Rock,308,137,0.28282754442576885,0.9998403651650055,0.5529637836240692,0.009949275844058802,Party,59,0.599888290620329,False,2019
S0388,The Weeknd,Latin,130,131,0.9060675431465846,0.4981568872234501,0.5783123976211864,0.29687280578933173,Energetic,496,0.0375306702718188,False,2023
S0389,The Weeknd,Pop,359,141,0.5039893159583138,0.868581506113728,0.8411521361049478,0.6618611983929477,Focused,891,0.2723928634463183,False,2015
S0390,The Weeknd,Hip-Hop,252,101,0.24243472184734371,0.7843037126297858,0.9295220696117886,0.535957279202383,Happy,1106,0.09458053851511279,True,2021
S0391,Ariana Grande,Hip-Hop,283,178,0.7332008531679811,0.37012808747281756,0.057149623224507895,0.5845807604762133,Calm,4302,0.1569175638659482,True,2019
S0392,Ariana Grande,Electronic,338,65,0.3906498869357189,0.3341780091368227,0.5829700615465797,0.2687391747239788,Sad,509,0.4858813670361532,False,2020
S0393,Dua Lipa,Pop,355,108,0.4333051443379957,0.2578628489478103,0.9006496351859425,0.03167774338471885,Happy,2188,0.2601790262469731,True,2019
S0394,Ariana Grande,Rock,211,136,0.7288843885654478,0.9677038231021381,0.5197589306575987,0.18320282987765568,Happy,230,0.643842681181137,False,2016
S0395,Ed Sheeran,Electronic,195,60,0.24937332794312372,0.21641424325779068,0.7704332051214321,0.42863173688568923,Romantic,121,0.4056270526208643,True,2020
S0396,Ed Sheeran,Indie,299,115,0.2119200451576312,0.7023930705298479,0.6344628614471405,0.6924527827197517,Romantic,1057,0.2961248132610775,False,2019
S0397,Ariana Grande,Electronic,308,114,0.0740855887281876,0.23609644839262134,0.43408954958312973,0.9617399206863309,Party,901,0.4549872464269486,False,2016
S0398,Ariana Grande,Latin,241,166,0.8654748805772821,0.9026986677812002,0.000654869951633219,0.5991743470884789,Happy,16,0.2926198330749089,False,2022
S0399,The Weeknd,R&B,212,107,0.6839897569538181,0.8324196682924192,0.3610076680869644,0.0929511845877633,Happy,516,0.10689930624969293,False,2023
S0400,The Weeknd,Latin,249,72,0.5160963315426295,0.8663665358032827,0.4238179981027228,0.16930230707199623,Happy,989,0.38154266094902495,False,2015
S0401,Post Malone,Rock,190,81,0.19519835720177436,0.7975371457587168,0.16051317165994683,0.5346995942084392,Happy,4088,0.42877074097034235,False,2022
S0402,The Weeknd,Hip-Hop,266,154,0.012735653341225062,0.5496419730623523,0.6975616031969487,0.5400737758723044,Energetic,674,0.33175336351876517,False,2019
S0403,Post Malone,Indie,126,94,0.8516836187611253,0.06386566459624299,0.7154863189764872,0.23640170352499368,Focused,1228,0.710626452969062,True,2018
S0404,Bad Bunny,R&B,206,69,0.8190673090869312,0.525439751268512,0.30913991448215605,0.9019348273407175,Sad,1080,0.5857371379117859,True,2018
S0405,Post Malone,Electronic,207,170,0.6318649415353741,0.02055405567008739,0.5660537692318061,0.2394051565916736,Calm,1045,0.4851296672485415,True,2022
S0406,Billie Eilish,Hip-Hop,251,112,0.3218524018473501,0.37525428811569916,0.3979599209775171,0.5025108940346933,Energetic,713,0.30173166593730555,False,2015
S0407,Ariana Grande,Country,151,143,0.10950533346459557,0.11509751492441456,0.8560965032685008,0.6881387628966115,Energetic,818,0.067257927246726,True,2022
S0408,Taylor Swift,R&B,207,176,0.4680985571007841,0.4357967334062772,0.42216317275467874,0.28464616638666895,Focused,77,0.04938830588180361,False,2019
S0409,Post Malone,Rock,154,108,0.020649020823932274,0.33752480643088545,0.35665578621813265,0.6491477021695736,Calm,1926,0.0727540412439127,True,2023
S0410,Justin Bieber,Rock,356,116,0.9479636548437823,0.999140183152527,0.7465293304362841,0.17411733533408447,Energetic,15,0.6548734763144669,False,2021
S0411,Dua Lipa,Hip-Hop,349,157,0.059418609573752446,0.6843691110650971,0.822219268693688,0.7148143631807282,Focused,21,0.4140032484039343,True,2016
S0412,Ariana Grande,Hip-Hop,144,87,0.38686096645220724,0.1171487523752831,0.7886734251367731,0.3463511561695862,Energetic,240,0.4575890046788241,False,2015
S0413,Ed Sheeran,Hip-Hop,123,109,0.022192131150192584,0.6211846398015847,0.31641197950327926,0.21557576540218049,Focused,1631,0.23714075706864174,False,2023
S0414,Justin Bieber,Indie,263,135,0.48939438479465125,0.20691103749788242,0.3503240172914872,0.9158470576809904,Party,1131,0.12932997538244342,False,2021
S0415,Ariana Grande,Pop,319,154,0.4992557024230616,0.5336084504109551,0.4506667575226413,0.6777186497861237,Romantic,121,0.4177007060360943,False,2016
S0416,Drake,R&B,298,63,0.3568094935701537,0.302743109224787,0.17495426773227307,0.10406643853162378,Sad,50,0.5514024742118937,False,2018
S0417,Taylor Swift,Pop,226,103,0.6419222435805252,0.19044815669551518,0.40920372905789315,0.13563110115431343,Sad,789,0.06400154148710499,False,2023
S0418,Billie Eilish,Rock,332,109,0.5945818276299263,0.8226548749874535,0.20140905675731102,0.2514510838978228,Motivational,87,0.19815760432114007,False,2023
S0419,Ariana Grande,Latin,275,86,0.39424484462724196,0.514727643524248,0.9158035727979934,0.6939785340103712,Romantic,1461,0.11026487911689276,False,2018
S0420,Justin Bieber,Country,306,75,0.5194306092961692,0.03729740152259342,0.13613224852925143,0.44493609048986615,Energetic,1026,0.34367132557187474,False,2015
S0421,The Weeknd,Rock,147,79,0.5382709233470186,0.5664293183151035,0.3764672432604609,0.1814602509962714,Sad,1741,0.027180089209204564,False,2018
S0422,Ed Sheeran,Hip-Hop,180,98,0.24188388548452033,0.08885285613727023,0.6431612658034354,0.009709667783080578,Focused,28,0.16988890813033472,False,2022
S0423,Ariana Grande,Rock,299,171,0.5535606840603515,0.9653716923722487,0.9326688263185411,0.9992310367482304,Party,155,0.33957819295964325,False,2018
S0424,Billie Eilish,Country,355,147,0.1348142021275046,0.41523156988750387,0.6735993332566458,0.6270993014538373,Romantic,1893,0.12292447072918804,False,2020
S0425,Dua Lipa,Electronic,255,101,0.5630554052301872,0.49267827298255074,0.26422930094765773,0.6957329456026349,Energetic,1531,0.3637619136030858,True,2016
S0426,Justin Bieber,Electronic,255,75,0.045489290244565495,0.3223403987989306,0.23934876972493813,0.1301003297676775,Motivational,271,0.6299152259991501,True,2021
S0427,Post Malone,R&B,283,67,0.3243750777497497,0.8849200629470471,0.2982771838671786,0.7119987303545303,Energetic,350,0.18418165511750734,False,2018
S0428,Drake,Pop,139,86,0.49788457510971895,0.43114432513264245,0.24181297056253337,0.08804048827233568,Romantic,867,0.10090577936299809,False,2018
S0429,Billie Eilish,Hip-Hop,187,66,0.8074428147469126,0.3452508302354448,0.3635676371991303,0.594255682712911,Energetic,258,0.1387571673402655,False,2019
S0430,Bad Bunny,Country,256,174,0.3880641641048247,0.008219533069372176,0.17336704088085209,0.4828973577746548,Party,571,0.18451747766721077,True,2020
S0431,Bad Bunny,Country,141,138,0.29252007073937303,0.18126218090268764,0.32764258641136956,0.2930338942900108,Happy,355,0.2559233500067841,False,2016
S0432,Post Malone,Latin,290,73,0.8261076428526373,0.19301500250613246,0.34701366699055636,0.24213596657083813,Romantic,3682,0.273277108767806,False,2022
S0433,Dua Lipa,Hip-Hop,155,73,0.9986433455083188,0.9173681084160887,0.9570597192675875,0.6949164580489945,Sad,473,0.6388284288910336,False,2020
S0434,The Weeknd,Rock,324,102,0.14714584304097078,0.009447794201745352,0.8674758455009194,0.3488878598611407,Focused,79,0.23601669520851584,True,2015
S0435,Justin Bieber,Rock,212,130,0.7035745203142102,0.36315165792216175,0.07367704859615687,0.6242136568147679,Party,385,0.4277851186488795,False,2022
S0436,Ed Sheeran,R&B,284,68,0.7574276512140635,0.10939195330008078,0.9630960747194747,0.9126226015019409,Happy,82,0.16928578071338923,False,2022
S0437,The Weeknd,Rock,326,86,0.5451392223352779,0.1284975188423293,0.7509990997051472,0.28990643792126247,Romantic,942,0.2902140778670673,True,2017
S0438,Ed Sheeran,Rock,155,88,0.1704909364960684,0.8590747293858314,0.9074981415541621,0.02049277096332658,Energetic,2016,0.1688461044421376,True,2015
S0439,Post Malone,Pop,304,169,0.8168365288549068,0.38839503145974397,0.4828273558969459,0.7671136529124475,Happy,1439,0.6717541957869448,True,2021
S0440,Billie Eilish,Latin,251,177,0.11067015105750833,0.39413946274708433,0.8210448747814676,0.5511183121944028,Focused,877,0.4467756740192206,True,2019
S0441,Ed Sheeran,Rock,287,90,0.15112126556838623,0.3580263966388988,0.9362632810115555,0.3562242370731966,Motivational,1345,0.5509839074246864,True,2023
S0442,Taylor Swift,Latin,166,150,0.9274641937356138,0.979266605519545,0.9410104695048521,0.6107230281808049,Party,962,0.05370948741574877,False,2022
S0443,The Weeknd,Latin,263,152,0.4980148133604231,0.7750662161329643,0.03793877212978436,0.5147892579746574,Sad,1258,0.3909703062698196,False,2020
S0444,Dua Lipa,Hip-Hop,162,166,0.5382718021129335,0.775395629104409,0.03564125695782128,0.6466059566577376,Focused,13,0.04659485937867264,False,2023
S0445,Drake,Electronic,193,129,0.28101341142617753,0.9120110923068602,0.8782046857915253,0.5527338427953263,Sad,141,0.2937488337664095,True,2016
S0446,Bad Bunny,Indie,326,64,0.7484330202239075,0.22373703330014172,0.5131305268930252,0.4172348849848966,Energetic,62,0.24517708947447042,False,2016
S0447,Billie Eilish,Country,208,117,0.6436719242228697,0.4799152686134057,0.6161498555450444,0.5706032865588564,Focused,613,0.2868779159972821,True,2022
S0448,Dua Lipa,Rock,256,115,0.4416694826861345,0.9482530991954617,0.5632132047153267,0.31571527350569717,Energetic,391,0.2208600231758472,True,2022
S0449,Bad Bunny,Electronic,348,169,0.8597138429172738,0.619674633517335,0.9529527133201388,0.4816629167892196,Party,1134,0.021566185422317394,False,2015
S0450,Dua Lipa,Country,323,160,0.45059722483653586,0.864403433787274,0.6232894655554555,0.9540234191247017,Party,4426,0.24869646200542617,False,2015
S0451,Taylor Swift,Rock,262,120,0.594823361620266,0.7954913523885292,0.6964481247328153,0.520453887366614,Motivational,546,0.3622029666775433,False,2019
S0452,Drake,Hip-Hop,175,157,0.6989235943732519,0.14959896323544242,0.34823292914865667,0.2188659038567512,Motivational,1010,0.3304474530899171,True,2022
S0453,Bad Bunny,Pop,206,134,0.5281372773604854,0.24151445463181764,0.5396517515013247,0.19795122617379068,Calm,229,0.24922720587087632,False,2018
S0454,Drake,Pop,169,78,0.015586831908214305,0.16829627393131563,0.2251479531290973,0.2260748825841581,Calm,342,0.24448884153085718,False,2023
S0455,Billie Eilish,Country,335,154,0.8230246383474968,0.14469753733283475,0.9906457857550167,0.3545806664198041,Focused,55,0.09667360801973197,False,2020
S0456,Taylor Swift,Electronic,310,117,0.5127351896859038,0.18647786214509732,0.33828057807169276,0.9840883294166047,Motivational,976,0.05308937936991334,False,2019
S0457,Bad Bunny,Hip-Hop,123,151,0.16628513659038768,0.022118024522667867,0.013994754063015646,0.4118413687288255,Energetic,1007,0.07273675719892467,False,2015
S0458,The Weeknd,Country,239,61,0.1484845181842529,0.1413820012379584,0.40971832677878617,0.5737975734060985,Focused,2157,0.22030137222747614,True,2020
S0459,Billie Eilish,Electronic,207,60,0.6331966472020386,0.24170013545157432,0.7475808639333614,0.9473981117374721,Happy,696,0.265813918225033,True,2016
S0460,Dua Lipa,Country,143,163,0.08522021448953465,0.7201115292789507,0.15257909221441046,0.9730497674856905,Energetic,850,0.1307974034628048,False,2016
S0461,Post Malone,Rock,190,131,0.8528762968335127,0.8811096804025307,0.35059425917364195,0.16306223702178801,Energetic,803,0.2976073973789829,False,2018
S0462,Dua Lipa,Electronic,171,112,0.4183695778987535,0.7902930813081803,0.5960470565768864,0.1948247958619489,Happy,630,0.2105287296496087,False,2015
S0463,Ariana Grande,Pop,135,88,0.9074300816144714,0.34296927354982176,0.9853183194637292,0.7071948871197269,Motivational,28,0.21912940804970985,True,2018
S0464,Post Malone,R&B,125,90,0.7367329523475761,0.20161611128489965,0.7313205607318649,0.7965691762625455,Calm,147,0.11431705691823713,True,2017
S0465,Dua Lipa,Country,345,71,0.6516210866671216,0.8598373837041259,0.6793160301701482,0.3530472407575743,Motivational,2087,0.14688403901317607,True,2015
S0466,Post Malone,Latin,352,145,0.6786582323422368,0.20806088170914272,0.927697867666067,0.8047489194745238,Happy,955,0.08443138691355652,True,2015
S0467,Taylor Swift,Latin,203,99,0.7678286534011322,0.8444051387225714,0.5628919384226861,0.12343568450798637,Romantic,947,0.045398137116598195,False,2015
S0468,Billie Eilish,Latin,192,176,0.10317657223012366,0.9007099053431445,0.8876537839238308,0.6408013875401436,Energetic,363,0.4177016730669462,False,2016
S0469,Taylor Swift,Rock,145,145,0.7053218766090492,0.9047207218178552,0.8414155247416372,0.04245125491308066,Calm,26,0.051940909643010895,False,2018
S0470,Taylor Swift,Electronic,334,70,0.7334189383161696,0.4356422999364701,0.35338743596380684,0.5531786979249338,Energetic,921,0.17465871820478748,False,2016
S0471,Bad Bunny,Indie,340,114,0.6895895365552813,0.7005837612133536,0.7878221910141373,0.7609250383848526,Happy,1978,0.14519501585326172,False,2015
S0472,Ed Sheeran,R&B,272,68,0.028414078140877486,0.9287212185124407,0.41808858720135866,0.35855147370951135,Sad,1492,0.029452956955740392,False,2020
S0473,Dua Lipa,Rock,197,150,0.28065697193514516,0.7861820385391507,0.6249800962722518,0.23282886602194697,Party,4514,0.3765764577811015,False,2022
S0474,Billie Eilish,Pop,189,66,0.6736489809501637,0.6800634845129903,0.5896430294601541,0.35140234577775276,Energetic,446,0.1939451702835845,True,2022
S0475,Ed Sheeran,Pop,176,106,0.625446380546778,0.051396301889129026,0.23969301163655732,0.9785576211972081,Happy,54,0.12714976192895477,False,2017
S0476,Ariana Grande,Electronic,160,100,0.44842844852578645,0.2705373834835264,0.043690010347802954,0.7727213918001314,Party,78,0.10877692885837556,False,2021
S0477,Justin Bieber,Pop,315,162,0.5968898099466791,0.6343225359228801,0.8598435518535544,0.17909593121259004,Sad,188,0.3487136599589513,False,2021
S0478,Bad Bunny,Rock,329,159,0.5753233151824717,0.03695942119991369,0.5073569168620541,0.9117926736044625,Focused,127,0.3052651904835132,False,2020
S0479,Post Malone,Hip-Hop,132,86,0.7875747082860551,0.26004519479103383,0.5685597148532179,0.5706842963775361,Happy,444,0.6511844048178533,False,2020
S0480,Justin Bieber,Rock,191,164,0.08356773302943155,0.6734894782658802,0.9168712895789742,0.39839006879462924,Focused,2547,0.22582117164088206,True,2021
S0481,Justin Bieber,Hip-Hop,296,104,0.8066852039629843,0.7214929781479357,0.31221738033453816,0.6877070990227473,Happy,312,0.14534102635018056,True,2021
S0482,Dua Lipa,R&B,267,160,0.4307278676433163,0.6417128742945918,0.07370446372243888,0.5652585344222394,Happy,648,0.06615824012946162,True,2018
S0483,The Weeknd,Rock,271,98,0.18702192782210403,0.7718541301386631,0.058355925697578526,0.14584416462358685,Energetic,777,0.242222305341033,False,2023
S0484,The Weeknd,Rock,194,107,0.7625928053460806,0.17222206718909827,0.015176639355705568,0.2903088097005272,Calm,326,0.4261840079694812,True,2021
S0485,Drake,Country,358,72,0.5681172293535524,0.8025635018358217,0.8400095229366498,0.9224877043315414,Sad,950,0.19454239889875152,True,2020
S0486,Billie Eilish,Latin,249,177,0.5152817322584516,0.9854474918193556,0.5931110770693621,0.7783575698170304,Motivational,459,0.15921540713878718,False,2023
S0487,Taylor Swift,Country,342,139,0.7011348590437672,0.5799886753213199,0.6245066708674829,0.04116066959417197,Motivational,133,0.22589974035359728,False,2022
S0488,Ariana Grande,Indie,309,159,0.7705996934723609,0.4886173377851629,0.5324037076250794,0.882080203167941,Romantic,797,0.39943984838282376,False,2023
S0489,Drake,Rock,340,104,0.36336609631307215,0.986387774142864,0.6596845694208695,0.2949760403910213,Party,1457,0.2138115424938107,True,2019
S0490,Dua Lipa,Hip-Hop,271,101,0.30668918854811167,0.2866415270570636,0.12117118862258336,0.6956930276386482,Happy,612,0.31746395196374666,False,2023
S0491,Post Malone,Latin,303,64,0.1299853457965776,0.13492590269476645,0.04946652884637737,0.9040481663247522,Calm,419,0.29462569590520976,True,2023
S0492,Billie Eilish,Hip-Hop,330,119,0.3417341025121289,0.8106754336898448,0.48272678661712753,0.07652314265861537,Party,257,0.2811772689905026,True,2023
S0493,Billie Eilish,R&B,246,148,0.08009413307685853,0.4906096284412865,0.42648256304490273,0.21585840354212715,Motivational,1952,0.45827124446487905,True,2022
S0494,Ed Sheeran,Pop,136,97,0.08283160663989864,0.5545719955034146,0.8616248368593841,0.2860024789053969,Focused,1517,0.20066107906830924,False,2020
S0495,Taylor Swift,Rock,353,166,0.32626165076462743,0.6438551386591801,0.4693593880524063,0.764904330508909,Sad,307,0.18468609365692418,False,2017
S0496,Bad Bunny,Electronic,215,68,0.9752910050662918,0.7251568762895727,0.5563424109795635,0.5972070503053782,Romantic,1223,0.057321469914205406,True,2015
S0497,Dua Lipa,Latin,323,119,0.9642387305371093,0.31674570119826473,0.5753421776532247,0.6636633292799824,Energetic,119,0.37276449775346043,True,2022
S0498,Ariana Grande,Electronic,193,88,0.7200824301166933,0.7317435979376917,0.25409364073844865,0.048459670373467545,Focused,37,0.46061025066178785,False,2018
S0499,The Weeknd,Rock,268,149,0.4683438143045392,0.6645714687342104,0.03502884472754364,0.40093593812896666,Party,1678,0.2303829980948803,True,2018
S0500,Taylor Swift,Country,262,164,0.8788110230590579,0.40883798181781683,0.8118035399751137,0.6204262875830754,Sad,1318,0.15790926815020334,False,2021
S0501,Ariana Grande,Pop,296,122,0.26084259929003717,0.8772791619608146,0.5787098444267607,0.09050549456043,Energetic,1198,0.1618988222759061,False,2020
S0502,Ed Sheeran,R&B,137,176,0.30803061858455816,0.879812706054742,0.5842131087418464,0.21961890222066083,Motivational,953,0.06180962336827469,False,2018
S0503,The Weeknd,Pop,140,119,0.8315285711140944,0.7214479169538115,0.5948753857980368,0.9286232151964791,Focused,246,0.19131981929676178,False,2023
S0504,Ariana Grande,Country,124,166,0.49076212124478213,0.9651243557367852,0.6755586169358648,0.6761778884046551,Calm,588,0.10871214796620844,False,2016
S0505,Ed Sheeran,Rock,227,156,0.3825912060443123,0.08916587421182898,0.27640592487444837,0.20814343828398163,Party,122,0.2170217566053449,False,2019
S0506,Billie Eilish,Pop,346,146,0.2467816521624786,0.05934794150636524,0.2969435763696048,0.5405651648923604,Romantic,651,0.07383013189810815,True,2020
S0507,Justin Bieber,Hip-Hop,335,172,0.3003900576369952,0.8410523313017133,0.7166806400709785,0.9076620706645278,Motivational,319,0.20373675759229468,False,2021
S0508,Billie Eilish,Indie,359,137,0.1547590305047355,0.1388774409666994,0.5935970669078561,0.8566497562083495,Energetic,465,0.28785223471847154,False,2023
S0509,Taylor Swift,Electronic,124,113,0.22087255131253025,0.5441782175769394,0.22308255011263722,0.9340856905598466,Calm,745,0.34528785986422095,False,2019
S0510,Bad Bunny,Hip-Hop,290,110,0.33876513144453446,0.3806846362263725,0.6975220109880678,0.17654712129263306,Energetic,1027,0.273099934541191,False,2021
S0511,Justin Bieber,Hip-Hop,354,103,0.5949018150954962,0.14778583562288394,0.03415024391919386,0.10428937454039444,Motivational,127,0.21519327373146052,False,2019
S0512,Ed Sheeran,Country,333,129,0.865429423680833,0.8986945386691063,0.2720054305211552,0.0604328547040599,Motivational,1864,0.27136966763226666,False,2019
S0513,The Weeknd,Rock,353,69,0.02578176796969145,0.013986167631438784,0.4423438754969069,0.8537645154509137,Sad,1323,0.48019987153830884,False,2015
S0514,Bad Bunny,Rock,313,88,0.38202869595527256,0.7646990806673281,0.30527514324340366,0.7594809265115101,Motivational,619,0.0835420660778092,False,2022
S0515,Taylor Swift,Country,200,85,0.7627238170707011,0.9330088128081448,0.10418638655728363,0.23693719993814255,Sad,733,0.11711226863033936,True,2015
S0516,Ed Sheeran,Pop,275,169,0.026765641327255674,0.2713039981228773,0.46630406721862694,0.7124578002606035,Romantic,1055,0.5070653940270493,False,2021
S0517,Dua Lipa,R&B,284,110,0.6451402431826507,0.8379205525705515,0.24008539681490615,0.48583955577107363,Calm,948,0.12459386890199016,False,2021
S0518,Drake,Indie,274,93,0.04800841276751755,0.8582968450370972,0.05219291114244462,0.21571490495501566,Energetic,864,0.21314069116726697,False,2017
S0519,Justin Bieber,Indie,211,94,0.6080640322203933,0.4833640864565607,0.1710060738610405,0.4437150243479381,Energetic,1311,0.2475244209618047,False,2018
S0520,Dua Lipa,Indie,297,75,0.14891152412739672,0.020739970657469464,0.38556186008982163,0.44809087112501167,Focused,1120,0.4747574343120184,True,2020
S0521,Bad Bunny,Pop,203,165,0.029401747176103554,0.7650636228862387,0.6672786271605162,0.10138502604033195,Energetic,1371,0.01566036632379796,False,2020
S0522,Dua Lipa,Hip-Hop,292,177,0.9625457963703968,0.5538622320693675,0.5578552058247982,0.4067106591720666,Romantic,1469,0.05222383774184939,False,2018
S0523,Bad Bunny,Pop,288,89,0.4181512528998741,0.30261277282307986,0.29866026791743205,0.4754386299094979,Motivational,2155,0.3984720519720177,False,2022
S0524,Ariana Grande,Hip-Hop,226,126,0.6371177132883745,0.7834302677188013,0.4423653568625979,0.7374341119766464,Focused,1037,0.07642461783347416,True,2022
S0525,Dua Lipa,Indie,245,70,0.5945538355415152,0.1778513861200749,0.5559014808891615,0.45901495152326277,Happy,716,0.43776951506980494,False,2023
S0526,Ed Sheeran,Country,345,121,0.9457344362471969,0.39905246766046065,0.05758604380394017,0.18642056215494784,Focused,855,0.6090135692437864,False,2023
S0527,Dua Lipa,Rock,161,69,0.8287846039837827,0.160812128090019,0.1383439448720114,0.8617162156786923,Energetic,2827,0.2769244591474571,True,2018
S0528,Justin Bieber,Pop,290,142,0.47882632503957223,0.08510205762639123,0.8639879873049969,0.8778193465779243,Romantic,622,0.2237894191927906,True,2015
S0529,Drake,Country,204,83,0.16521347741729064,0.43318790023856246,0.7928671977086786,0.5815083840560867,Romantic,689,0.20949121941680734,True,2022
S0530,Bad Bunny,Rock,144,77,0.5000618025468677,0.8618216011343242,0.8159569791884241,0.03763728070280992,Party,1472,0.14252057790061895,False,2022
S0531,Drake,Electronic,276,71,0.9892301793902211,0.4820293119895337,0.8828649733582424,0.2535836668745849,Party,1706,0.39492791630827256,False,2018
S0532,The Weeknd,Hip-Hop,280,164,0.9689152296288261,0.13439758351362352,0.7873909777800115,0.22279978475408524,Sad,1184,0.25745796194411497,True,2022
S0533,Billie Eilish,Pop,355,167,0.21913708840767576,0.9869499722838758,0.6086848241382266,0.3292101842723646,Sad,1787,0.04724522868876415,False,2017
S0534,Billie Eilish,Electronic,300,128,0.3248941712917467,0.5620973136504156,0.41901763083389665,0.654341936469303,Party,106,0.2742871616176987,False,2016
S0535,Post Malone,Indie,277,179,0.805468150921262,0.6701192999647408,0.261862532939499,0.028362245238151784,Party,186,0.20580377921140822,False,2018
S0536,Post Malone,Electronic,282,128,0.5412300812289922,0.6460050578899791,0.3020083770352604,0.8798429584833413,Calm,477,0.7211748938510082,True,2023
S0537,Ariana Grande,Pop,162,159,0.9115412799393752,0.6596034819799828,0.9800260107600273,0.0713087226645216,Romantic,3459,0.30131164048183334,True,2019
S0538,The Weeknd,Latin,348,77,0.12033681539511709,0.9375868215817718,0.3371824801519421,0.8434961751760353,Happy,278,0.39881273596888733,False,2019
S0539,Dua Lipa,Rock,126,166,0.8301346741626215,0.5531611092251112,0.7705864123883895,0.455783950879195,Energetic,1224,0.4342313324564498,False,2023
S0540,Ariana Grande,Country,134,90,0.9559842328008146,0.7165574928757452,0.03088058671462801,0.3097918653505033,Calm,136,0.45879709029826404,False,2022
S0541,Post Malone,Hip-Hop,299,90,0.21589276906766186,0.012558635987290234,0.7305714995281923,0.5114864478443204,Sad,739,0.23732314187689313,False,2021
S0542,Drake,Latin,122,151,0.5446480582449927,0.002137213365482782,0.616963945670588,0.11170849241022729,Energetic,711,0.2160205221680631,False,2023
S0543,Drake,Country,206,84,0.8712194636434873,0.5850234154935952,0.046870421588953604,0.1814635254882695,Energetic,549,0.13087610576230757,False,2021
S0544,Post Malone,Rock,191,100,0.22007124503954012,0.17167153076758424,0.04227601509052392,0.6088397066269667,Calm,515,0.5647077542330156,False,2017
