city,date,temperature,humidity,precipitation,wind_speed,conditions,uv_index
Philadelphia,2023-01-14,50.5,63.0,0.2,16.0,Sunny,4.0
Philadelphia,2023-01-15,88.0,62.0,0.39,3.8,Stormy,6.0
Philadelphia,2023-01-16,73.6,57.0,0.37,6.7,Sunny,8.0
Philadelphia,2023-01-17,74.4,61.0,0.5,7.3,Cloudy,5.0
Philadelphia,2023-01-18,63.0,62.0,0.0,10.6,Sunny,2.0
Philadelphia,2023-01-19,72.6,61.0,0.42,2.7,Rainy,7.0
Philadelphia,2023-01-20,76.9,51.0,0.58,12.5,Rainy,5.0
Philadelphia,2023-01-21,62.0,68.0,0.0,20.2,Rainy,10.0
Philadelphia,2023-01-22,60.8,69.0,0.44,10.9,Rainy,5.0
Philadelphia,2023-01-23,81.0,50.0,0.0,11.6,Sunny,5.0
Philadelphia,2023-01-24,67.4,63.0,0.0,15.8,Rainy,5.0
Philadelphia,2023-01-25,61.7,58.0,0.0,9.5,Rainy,8.0
Philadelphia,2023-01-26,90.4,52.0,0.3,14.3,Sunny,4.0
Philadelphia,2023-01-27,55.5,63.0,1.01,2.5,Rainy,4.0
Philadelphia,2023-01-28,81.7,53.0,0.63,7.1,Sunny,6.0
Philadelphia,2023-01-29,84.2,58.0,0.7,9.3,Rainy,5.0
Philadelphia,2023-01-30,73.3,61.0,0.0,15.2,Cloudy,3.0
Philadelphia,2023-01-31,81.1,54.0,0.0,3.1,Rainy,5.0
Philadelphia,2023-02-01,75.5,59.0,0.0,0.1,Rainy,6.0
Philadelphia,2023-02-02,77.0,61.0,0.0,2.1,Cloudy,7.0
Philadelphia,2023-02-03,79.3,54.0,0.0,2.5,Cloudy,5.0
Philadelphia,2023-02-04,74.0,51.0,0.42,12.7,Cloudy,8.0
Philadelphia,2023-02-05,66.4,62.0,0.04,8.6,Sunny,6.0
Philadelphia,2023-02-06,77.3,58.0,0.27,14.9,Sunny,6.0
Philadelphia,2023-02-07,70.5,62.0,0.0,7.5,Rainy,5.0
Philadelphia,2023-02-08,84.2,60.0,0.82,7.9,Sunny,1.0
Philadelphia,2023-02-09,82.1,70.0,0.0,13.9,Sunny,5.0
Philadelphia,2023-02-10,67.5,70.0,0.22,4.7,Stormy,7.0
Philadelphia,2023-02-11,71.5,55.0,0.0,7.7,Cloudy,7.0
Philadelphia,2023-02-12,93.5,65.0,1.5,13.0,Sunny,8.0
Philadelphia,2023-02-13,79.4,63.0,0.65,9.5,Cloudy,7.0
Philadelphia,2023-02-14,77.8,53.0,0.69,14.2,Sunny,5.0
Philadelphia,2023-02-15,93.9,68.0,0.0,1.7,Stormy,7.0
Philadelphia,2023-02-16,76.7,53.0,0.35,8.1,Cloudy,7.0
Philadelphia,2023-02-17,75.6,65.0,0.0,15.6,Stormy,6.0
Philadelphia,2023-02-18,75.7,50.0,0.44,18.1,Sunny,6.0
Philadelphia,2023-02-19,89.0,64.0,0.31,11.1,Rainy,9.0
Philadelphia,2023-02-20,83.3,65.0,0.53,11.2,Sunny,10.0
Philadelphia,2023-02-21,86.1,58.0,0.32,13.7,Cloudy,1.0
Philadelphia,2023-02-22,83.2,53.0,0.01,8.7,Sunny,6.0
Philadelphia,2023-02-23,83.3,63.0,0.0,8.3,Rainy,6.0
Philadelphia,2023-02-24,95.9,60.0,0.56,14.0,Sunny,3.0
Philadelphia,2023-02-25,102.2,51.0,0.12,10.2,Sunny,6.0
Philadelphia,2023-02-26,84.0,59.0,0.32,5.2,Cloudy,8.0
Philadelphia,2023-02-27,80.5,69.0,0.0,22.0,Sunny,6.0
Philadelphia,2023-02-28,86.5,65.0,0.0,13.4,Cloudy,6.0
Philadelphia,2023-03-01,78.6,61.0,0.07,10.0,Cloudy,4.0
Philadelphia,2023-03-02,77.9,59.0,1.02,7.2,Stormy,6.0
Philadelphia,2023-03-03,89.4,52.0,0.0,10.3,Rainy,9.0
Philadelphia,2023-03-04,82.7,60.0,0.0,16.9,Sunny,5.0
Philadelphia,2023-03-05,76.8,53.0,0.0,16.5,Stormy,8.0
Philadelphia,2023-03-06,72.1,66.0,1.36,5.1,Rainy,7.0
Philadelphia,2023-03-07,72.5,57.0,0.0,11.7,Sunny,8.0
Philadelphia,2023-03-08,76.7,55.0,0.0,6.5,Cloudy,5.0
Philadelphia,2023-03-09,89.4,70.0,0.0,13.5,Sunny,8.0
Philadelphia,2023-03-10,87.0,57.0,0.73,9.6,Cloudy,7.0
Philadelphia,2023-03-11,84.5,68.0,0.04,3.4,Cloudy,6.0
Philadelphia,2023-03-12,81.5,54.0,0.81,9.8,Rainy,3.0
Philadelphia,2023-03-13,102.7,51.0,0.25,10.9,Rainy,7.0
Philadelphia,2023-03-14,89.4,56.0,0.47,3.9,Cloudy,5.0
Philadelphia,2023-03-15,99.2,51.0,0.0,9.0,Sunny,6.0
Philadelphia,2023-03-16,89.6,54.0,0.28,1.4,Sunny,5.0
Philadelphia,2023-03-17,75.8,58.0,0.0,6.6,Cloudy,6.0
Philadelphia,2023-03-18,86.9,65.0,0.16,9.8,Rainy,4.0
Philadelphia,2023-03-19,99.1,68.0,0.22,16.9,Rainy,0.0
Philadelphia,2023-03-20,90.4,69.0,0.0,2.7,Rainy,7.0
Philadelphia,2023-03-21,71.1,54.0,0.0,10.1,Cloudy,5.0
Philadelphia,2023-03-22,83.9,56.0,0.0,16.3,Sunny,5.0
Philadelphia,2023-03-23,102.0,55.0,0.7,11.2,Cloudy,5.0
Philadelphia,2023-03-24,92.7,58.0,0.8,11.8,Sunny,2.0
Philadelphia,2023-03-25,92.7,56.0,0.84,17.3,Cloudy,3.0
Philadelphia,2023-03-26,89.1,55.0,0.0,8.8,Sunny,8.0
Philadelphia,2023-03-27,80.0,57.0,0.34,1.6,Sunny,5.0
Philadelphia,2023-03-28,97.1,66.0,0.0,8.7,Sunny,8.0
Philadelphia,2023-03-29,80.2,54.0,0.0,6.4,Sunny,6.0
Philadelphia,2023-03-30,82.8,68.0,0.61,9.1,Cloudy,8.0
Philadelphia,2023-03-31,74.8,50.0,0.39,8.9,Cloudy,5.0
Philadelphia,2023-04-01,94.0,59.0,0.0,12.3,Rainy,11.0
Philadelphia,2023-04-02,76.5,62.0,0.01,10.9,Cloudy,2.0
Philadelphia,2023-04-03,80.1,62.0,1.0,5.5,Sunny,4.0
Philadelphia,2023-04-04,78.7,63.0,0.0,6.4,Rainy,10.0
Philadelphia,2023-04-05,80.7,61.0,0.0,4.8,Cloudy,5.0
Philadelphia,2023-04-06,113.6,67.0,0.0,5.2,Stormy,6.0
Philadelphia,2023-04-07,103.5,55.0,0.13,17.5,Sunny,6.0
Philadelphia,2023-04-08,101.6,61.0,0.83,10.0,Rainy,8.0
Philadelphia,2023-04-09,74.8,53.0,0.21,16.2,Cloudy,2.0
Philadelphia,2023-04-10,112.4,51.0,0.0,5.4,Rainy,5.0
Philadelphia,2023-04-11,105.6,57.0,0.0,5.3,Sunny,6.0
Philadelphia,2023-04-12,85.4,56.0,0.09,14.2,Cloudy,9.0
Philadelphia,2023-04-13,95.4,53.0,0.0,11.6,Sunny,5.0
Philadelphia,2023-04-14,87.3,56.0,0.0,2.5,Sunny,5.0
Philadelphia,2023-04-15,83.9,61.0,0.0,15.7,Stormy,8.0
Philadelphia,2023-04-16,74.7,64.0,0.0,9.4,Stormy,4.0
Philadelphia,2023-04-17,99.3,68.0,0.41,18.6,Sunny,8.0
Philadelphia,2023-04-18,99.3,55.0,0.08,20.2,Rainy,5.0
Philadelphia,2023-04-19,85.7,69.0,0.22,9.2,Cloudy,8.0
Philadelphia,2023-04-20,80.1,50.0,0.6,7.7,Sunny,8.0
Philadelphia,2023-04-21,76.1,59.0,0.24,1.0,Rainy,5.0
Philadelphia,2023-04-22,78.2,51.0,0.37,13.1,Stormy,5.0
Philadelphia,2023-04-23,89.0,60.0,0.0,17.6,Sunny,6.0
Philadelphia,2023-04-24,107.4,70.0,0.34,5.2,Rainy,6.0
Philadelphia,2023-04-25,96.6,65.0,0.14,14.3,Rainy,7.0
Philadelphia,2023-04-26,79.7,68.0,0.0,12.0,Cloudy,8.0
Philadelphia,2023-04-27,77.5,56.0,0.0,12.5,Rainy,8.0
Philadelphia,2023-04-28,91.8,51.0,0.0,17.8,Rainy,4.0
Philadelphia,2023-04-29,82.7,70.0,0.0,11.9,Rainy,10.0
Philadelphia,2023-04-30,88.1,64.0,0.0,9.3,Sunny,5.0
Philadelphia,2023-05-01,88.1,62.0,0.0,7.1,Sunny,6.0
Philadelphia,2023-05-02,41.4,68.0,0.0,6.7,Sunny,9.0
Philadelphia,2023-05-03,79.8,51.0,0.81,15.6,Cloudy,8.0
Philadelphia,2023-05-04,67.3,58.0,0.0,3.5,Cloudy,7.0
Philadelphia,2023-05-05,80.8,61.0,0.0,13.0,Cloudy,4.0
Philadelphia,2023-05-06,93.4,62.0,0.46,9.1,Rainy,6.0
Philadelphia,2023-05-07,71.1,55.0,0.0,18.5,Sunny,8.0
Philadelphia,2023-05-08,55.1,67.0,0.31,12.9,Cloudy,9.0
Philadelphia,2023-05-09,88.3,58.0,0.24,5.5,Cloudy,3.0
Philadelphia,2023-05-10,78.7,55.0,0.68,5.4,Rainy,8.0
Philadelphia,2023-05-11,107.4,61.0,0.89,16.3,Cloudy,8.0
Philadelphia,2023-05-12,86.9,65.0,0.52,11.9,Cloudy,6.0
Philadelphia,2023-05-13,75.6,54.0,0.0,3.1,Rainy,6.0
Philadelphia,2023-05-14,80.6,50.0,0.0,2.2,Sunny,8.0
Philadelphia,2023-05-15,93.8,54.0,0.01,11.7,Sunny,6.0
Philadelphia,2023-05-16,74.1,50.0,0.02,13.7,Sunny,11.0
Philadelphia,2023-05-17,62.4,64.0,0.44,0.3,Sunny,10.0
Philadelphia,2023-05-18,63.8,50.0,1.27,13.8,Sunny,7.0
Philadelphia,2023-05-19,86.3,63.0,0.0,4.5,Sunny,5.0
Philadelphia,2023-05-20,74.7,61.0,0.0,13.7,Stormy,8.0
Philadelphia,2023-05-21,85.1,66.0,0.0,1.8,Cloudy,8.0
Philadelphia,2023-05-22,83.7,53.0,1.15,10.7,Sunny,9.0
Philadelphia,2023-05-23,84.3,67.0,0.2,9.8,Sunny,4.0
Philadelphia,2023-05-24,71.1,62.0,0.0,15.4,Rainy,2.0
Philadelphia,2023-05-25,74.2,54.0,0.85,2.5,Stormy,9.0
Philadelphia,2023-05-26,80.4,56.0,0.0,11.8,Sunny,9.0
Philadelphia,2023-05-27,78.3,57.0,0.82,7.3,Cloudy,5.0
Philadelphia,2023-05-28,76.4,52.0,0.87,10.1,Sunny,8.0
Philadelphia,2023-05-29,73.3,66.0,0.0,7.2,Cloudy,6.0
Philadelphia,2023-05-30,72.2,51.0,0.0,4.4,Rainy,4.0
Philadelphia,2023-05-31,94.9,59.0,0.63,13.4,Stormy,7.0
Philadelphia,2023-06-01,99.6,68.0,0.0,6.9,Cloudy,4.0
Philadelphia,2023-06-02,71.9,61.0,0.11,9.2,Sunny,10.0
Philadelphia,2023-06-03,49.7,56.0,0.3,10.8,Sunny,5.0
Philadelphia,2023-06-04,96.7,55.0,0.58,16.5,Sunny,2.0
Philadelphia,2023-06-05,71.6,54.0,0.02,9.0,Sunny,6.0
Philadelphia,2023-06-06,76.8,68.0,0.48,12.6,Sunny,7.0
Philadelphia,2023-06-07,62.7,69.0,0.0,4.2,Sunny,8.0
Philadelphia,2023-06-08,76.6,57.0,0.04,2.9,Sunny,6.0
Philadelphia,2023-06-09,59.1,53.0,0.36,12.8,Sunny,4.0
Philadelphia,2023-06-10,86.8,68.0,0.09,1.9,Cloudy,7.0
Philadelphia,2023-06-11,61.6,67.0,0.07,2.5,Sunny,7.0
Philadelphia,2023-06-12,70.7,57.0,1.12,12.5,Sunny,5.0
Philadelphia,2023-06-13,58.9,62.0,0.11,10.1,Rainy,6.0
Philadelphia,2023-06-14,66.4,61.0,0.0,8.6,Cloudy,6.0
Philadelphia,2023-06-15,67.9,59.0,0.0,8.1,Sunny,6.0
Philadelphia,2023-06-16,76.8,51.0,0.0,0.9,Cloudy,5.0
Philadelphia,2023-06-17,61.2,64.0,0.38,7.3,Rainy,7.0
Philadelphia,2023-06-18,68.8,56.0,0.0,11.3,Rainy,6.0
Philadelphia,2023-06-19,72.0,53.0,0.6,18.6,Sunny,9.0
Philadelphia,2023-06-20,60.2,67.0,0.0,9.3,Cloudy,2.0
Philadelphia,2023-06-21,52.6,51.0,0.01,10.3,Sunny,4.0
Philadelphia,2023-06-22,81.6,59.0,0.41,9.5,Sunny,6.0
Philadelphia,2023-06-23,63.1,54.0,0.15,10.3,Stormy,7.0
Philadelphia,2023-06-24,59.6,58.0,0.0,14.2,Stormy,5.0
Philadelphia,2023-06-25,42.2,55.0,0.36,12.1,Stormy,6.0
Philadelphia,2023-06-26,81.2,55.0,0.06,17.7,Sunny,9.0
Philadelphia,2023-06-27,64.8,66.0,0.0,10.3,Rainy,6.0
Philadelphia,2023-06-28,60.1,53.0,0.72,10.6,Cloudy,4.0
Philadelphia,2023-06-29,68.8,59.0,0.94,9.1,Sunny,6.0
Philadelphia,2023-06-30,67.4,59.0,0.57,11.8,Cloudy,5.0
Philadelphia,2023-07-01,42.2,66.0,0.0,18.2,Sunny,7.0
Philadelphia,2023-07-02,53.2,58.0,0.0,14.5,Stormy,3.0
Philadelphia,2023-07-03,61.8,50.0,0.71,9.0,Cloudy,4.0
Philadelphia,2023-07-04,52.8,60.0,0.39,9.1,Cloudy,5.0
Philadelphia,2023-07-05,67.0,63.0,0.93,9.2,Sunny,8.0
Philadelphia,2023-07-06,64.3,70.0,0.0,15.2,Sunny,5.0
Philadelphia,2023-07-07,64.4,61.0,0.08,1.2,Rainy,5.0
Philadelphia,2023-07-08,61.3,63.0,0.05,6.0,Stormy,9.0
Philadelphia,2023-07-09,56.6,58.0,0.0,11.6,Rainy,3.0
Philadelphia,2023-07-10,46.4,68.0,0.53,14.5,Cloudy,8.0
Philadelphia,2023-07-11,61.5,62.0,1.0,16.1,Stormy,9.0
Philadelphia,2023-07-12,53.7,60.0,0.0,11.7,Rainy,7.0
Philadelphia,2023-07-13,61.0,58.0,0.13,18.4,Cloudy,7.0
Philadelphia,2023-07-14,68.0,64.0,0.09,11.3,Sunny,9.0
Philadelphia,2023-07-15,48.1,63.0,0.75,14.1,Stormy,5.0
Philadelphia,2023-07-16,50.1,54.0,0.38,11.8,Cloudy,6.0
Philadelphia,2023-07-17,59.4,68.0,0.0,5.5,Sunny,8.0
Philadelphia,2023-07-18,39.9,68.0,0.0,9.8,Cloudy,8.0
Philadelphia,2023-07-19,42.3,59.0,0.0,4.8,Sunny,7.0
Philadelphia,2023-07-20,55.1,52.0,0.43,2.8,Sunny,7.0
Philadelphia,2023-07-21,56.0,70.0,0.0,14.6,Cloudy,7.0
Philadelphia,2023-07-22,56.1,51.0,0.23,4.5,Sunny,8.0
Philadelphia,2023-07-23,37.4,60.0,1.11,11.0,Rainy,7.0
Philadelphia,2023-07-24,62.2,66.0,0.0,16.5,Sunny,2.0
Philadelphia,2023-07-25,36.0,59.0,0.0,4.3,Sunny,9.0
Philadelphia,2023-07-26,54.0,58.0,0.52,11.5,Sunny,5.0
Philadelphia,2023-07-27,43.5,54.0,0.42,18.6,Cloudy,3.0
Philadelphia,2023-07-28,65.2,69.0,0.17,8.8,Sunny,5.0
Philadelphia,2023-07-29,41.8,67.0,0.32,8.6,Cloudy,3.0
Philadelphia,2023-07-30,51.5,65.0,0.69,13.3,Cloudy,4.0
Philadelphia,2023-07-31,39.0,65.0,0.0,10.6,Cloudy,7.0
Philadelphia,2023-08-01,40.6,69.0,0.2,3.7,Sunny,9.0
Philadelphia,2023-08-02,61.2,54.0,0.0,13.5,Sunny,4.0
Philadelphia,2023-08-03,36.4,51.0,0.0,9.5,Sunny,8.0
Philadelphia,2023-08-04,46.6,52.0,0.29,14.6,Sunny,4.0
Philadelphia,2023-08-05,41.5,67.0,0.89,12.6,Sunny,8.0
Philadelphia,2023-08-06,40.9,68.0,0.0,12.5,Sunny,2.0
Philadelphia,2023-08-07,46.9,62.0,0.0,10.0,Rainy,6.0
Philadelphia,2023-08-08,37.6,68.0,0.47,6.4,Sunny,6.0
Philadelphia,2023-08-09,31.3,60.0,0.0,9.6,Cloudy,10.0
Philadelphia,2023-08-10,41.0,58.0,0.87,9.0,Cloudy,7.0
Philadelphia,2023-08-11,42.8,61.0,0.0,20.0,Stormy,7.0
Philadelphia,2023-08-12,36.5,52.0,0.0,13.2,Sunny,9.0
Philadelphia,2023-08-13,44.6,50.0,0.24,15.3,Rainy,5.0
Philadelphia,2023-08-14,37.8,64.0,0.33,14.6,Sunny,7.0
Philadelphia,2023-08-15,37.0,56.0,0.54,5.5,Rainy,1.0
Philadelphia,2023-08-16,31.8,55.0,0.0,12.0,Sunny,6.0
Philadelphia,2023-08-17,36.2,60.0,0.36,14.0,Rainy,6.0
Philadelphia,2023-08-18,29.2,65.0,0.0,14.1,Rainy,7.0
Philadelphia,2023-08-19,24.8,58.0,0.84,7.2,Sunny,0.0
Philadelphia,2023-08-20,5.2,56.0,0.22,16.2,Sunny,3.0
Philadelphia,2023-08-21,43.3,60.0,0.65,11.8,Sunny,4.0
Philadelphia,2023-08-22,38.9,52.0,0.76,3.6,Stormy,8.0
Philadelphia,2023-08-23,47.7,54.0,0.15,13.7,Stormy,7.0
Philadelphia,2023-08-24,35.3,60.0,0.14,3.4,Cloudy,4.0
Philadelphia,2023-08-25,26.3,61.0,0.0,9.7,Rainy,2.0
Philadelphia,2023-08-26,39.1,54.0,0.45,17.8,Cloudy,5.0
Philadelphia,2023-08-27,35.9,66.0,0.29,11.8,Rainy,3.0
Philadelphia,2023-08-28,46.1,55.0,0.12,9.3,Sunny,4.0
Philadelphia,2023-08-29,50.0,66.0,0.25,10.9,Sunny,3.0
Philadelphia,2023-08-30,18.7,64.0,0.28,0.7,Sunny,8.0
Philadelphia,2023-08-31,41.7,63.0,0.25,10.7,Rainy,3.0
Philadelphia,2023-09-01,37.5,59.0,0.03,7.0,Rainy,4.0
Philadelphia,2023-09-02,30.1,62.0,0.0,7.3,Rainy,2.0
Philadelphia,2023-09-03,40.7,63.0,1.15,11.4,Cloudy,6.0
Philadelphia,2023-09-04,29.9,53.0,0.51,7.6,Sunny,8.0
Philadelphia,2023-09-05,23.6,60.0,0.44,13.1,Cloudy,4.0
Philadelphia,2023-09-06,30.6,55.0,0.17,5.6,Rainy,5.0
Philadelphia,2023-09-07,33.4,57.0,0.26,16.8,Sunny,6.0
Philadelphia,2023-09-08,29.0,69.0,0.26,12.4,Cloudy,5.0
Philadelphia,2023-09-09,26.2,64.0,0.0,10.6,Cloudy,6.0
Philadelphia,2023-09-10,52.8,67.0,0.0,7.8,Cloudy,7.0
Philadelphia,2023-09-11,45.5,63.0,0.97,8.3,Cloudy,4.0
Philadelphia,2023-09-12,26.4,61.0,0.48,15.7,Sunny,3.0
Philadelphia,2023-09-13,38.7,56.0,0.28,5.7,Sunny,5.0
Philadelphia,2023-09-14,30.8,66.0,0.3,12.4,Rainy,6.0
Philadelphia,2023-09-15,14.7,65.0,0.0,15.1,Sunny,5.0
Philadelphia,2023-09-16,15.0,54.0,0.49,15.7,Sunny,3.0
Philadelphia,2023-09-17,30.1,61.0,0.0,10.9,Sunny,5.0
Philadelphia,2023-09-18,45.0,70.0,0.0,16.9,Cloudy,6.0
Philadelphia,2023-09-19,37.3,62.0,0.62,14.9,Sunny,6.0
Philadelphia,2023-09-20,39.7,52.0,0.17,5.0,Cloudy,5.0
Philadelphia,2023-09-21,42.3,59.0,0.2,10.4,Cloudy,3.0
Philadelphia,2023-09-22,25.3,69.0,0.0,8.2,Sunny,6.0
Philadelphia,2023-09-23,32.9,53.0,0.26,14.6,Cloudy,3.0
Philadelphia,2023-09-24,24.4,57.0,0.16,15.2,Rainy,4.0
Philadelphia,2023-09-25,39.5,59.0,1.21,17.2,Rainy,5.0
Philadelphia,2023-09-26,48.0,53.0,0.34,15.0,Stormy,5.0
Philadelphia,2023-09-27,30.1,50.0,0.0,10.2,Rainy,9.0
Philadelphia,2023-09-28,27.9,68.0,0.0,11.0,Stormy,6.0
Philadelphia,2023-09-29,56.9,70.0,0.0,11.1,Sunny,8.0
Philadelphia,2023-09-30,33.2,66.0,0.17,8.4,Cloudy,6.0
Philadelphia,2023-10-01,34.8,51.0,0.0,22.6,Rainy,6.0
Philadelphia,2023-10-02,25.1,50.0,0.48,9.9,Rainy,5.0
Philadelphia,2023-10-03,23.8,57.0,0.57,2.6,Sunny,6.0
Philadelphia,2023-10-04,48.7,67.0,0.46,10.2,Rainy,6.0
Philadelphia,2023-10-05,34.2,66.0,0.0,20.7,Cloudy,1.0
Philadelphia,2023-10-06,5.0,65.0,0.0,9.8,Stormy,7.0
Philadelphia,2023-10-07,28.2,55.0,0.46,9.8,Sunny,6.0
Philadelphia,2023-10-08,25.6,64.0,0.0,12.9,Sunny,5.0
Philadelphia,2023-10-09,48.4,59.0,1.33,15.0,Cloudy,6.0
Philadelphia,2023-10-10,49.0,62.0,0.0,7.4,Rainy,7.0
Philadelphia,2023-10-11,43.1,62.0,0.68,12.6,Sunny,9.0
Philadelphia,2023-10-12,19.1,61.0,1.67,3.5,Cloudy,7.0
Philadelphia,2023-10-13,22.4,63.0,0.46,6.3,Rainy,6.0
Philadelphia,2023-10-14,32.0,50.0,0.0,8.7,Sunny,5.0
Philadelphia,2023-10-15,42.9,57.0,0.0,15.1,Sunny,6.0
Philadelphia,2023-10-16,31.5,60.0,0.4,7.4,Cloudy,6.0
Philadelphia,2023-10-17,38.7,66.0,0.8,8.8,Rainy,6.0
Philadelphia,2023-10-18,16.1,56.0,0.0,1.7,Cloudy,4.0
Philadelphia,2023-10-19,28.0,55.0,0.4,20.3,Stormy,6.0
Philadelphia,2023-10-20,13.4,54.0,0.0,10.6,Cloudy,7.0
Philadelphia,2023-10-21,27.7,51.0,0.0,7.3,Cloudy,4.0
Philadelphia,2023-10-22,22.1,53.0,0.77,6.7,Stormy,8.0
Philadelphia,2023-10-23,42.6,66.0,0.07,14.3,Sunny,4.0
Philadelphia,2023-10-24,31.0,66.0,0.0,10.1,Stormy,8.0
Philadelphia,2023-10-25,44.2,60.0,0.52,6.9,Sunny,3.0
Philadelphia,2023-10-26,35.0,51.0,0.0,11.0,Stormy,2.0
Philadelphia,2023-10-27,23.0,61.0,0.0,8.9,Sunny,3.0
Philadelphia,2023-10-28,42.5,58.0,0.0,17.2,Sunny,5.0
Philadelphia,2023-10-29,29.4,66.0,0.13,6.2,Cloudy,3.0
Philadelphia,2023-10-30,24.0,51.0,1.28,6.0,Sunny,7.0
Philadelphia,2023-10-31,31.2,57.0,0.26,6.0,Cloudy,6.0
Philadelphia,2023-11-01,33.2,58.0,0.0,11.0,Rainy,5.0
Philadelphia,2023-11-02,26.7,64.0,0.19,10.8,Cloudy,7.0
Philadelphia,2023-11-03,28.6,56.0,0.37,1.0,Sunny,8.0
Philadelphia,2023-11-04,35.5,66.0,0.51,14.5,Sunny,5.0
Philadelphia,2023-11-05,31.8,66.0,0.8,28.1,Sunny,7.0
Philadelphia,2023-11-06,49.8,59.0,0.0,11.5,Sunny,10.0
Philadelphia,2023-11-07,36.6,63.0,0.28,3.2,Cloudy,3.0
Philadelphia,2023-11-08,33.7,61.0,0.55,7.5,Sunny,7.0
Philadelphia,2023-11-09,37.1,56.0,0.65,11.1,Cloudy,4.0
Philadelphia,2023-11-10,38.8,57.0,0.3,18.3,Rainy,6.0
Philadelphia,2023-11-11,44.2,53.0,0.0,6.3,Rainy,8.0
Philadelphia,2023-11-12,37.4,53.0,0.0,6.1,Sunny,4.0
Philadelphia,2023-11-13,31.9,70.0,0.0,11.1,Sunny,8.0
Philadelphia,2023-11-14,37.4,62.0,0.18,1.3,Cloudy,5.0
Philadelphia,2023-11-15,32.6,50.0,0.13,7.6,Cloudy,10.0
Philadelphia,2023-11-16,43.3,65.0,0.73,11.0,Rainy,7.0
Philadelphia,2023-11-17,35.6,62.0,0.29,12.3,Sunny,4.0
Philadelphia,2023-11-18,52.4,64.0,0.0,14.4,Cloudy,8.0
Philadelphia,2023-11-19,49.4,64.0,0.17,12.2,Sunny,7.0
Philadelphia,2023-11-20,61.5,54.0,0.0,5.8,Cloudy,7.0
Philadelphia,2023-11-21,33.0,54.0,0.9,11.9,Sunny,7.0
Philadelphia,2023-11-22,46.4,58.0,0.0,2.6,Rainy,7.0
Philadelphia,2023-11-23,49.0,66.0,0.0,12.6,Rainy,5.0
Philadelphia,2023-11-24,41.0,60.0,0.65,10.9,Cloudy,8.0
Philadelphia,2023-11-25,29.9,59.0,0.85,4.1,Cloudy,7.0
Philadelphia,2023-11-26,52.4,69.0,0.35,20.5,Sunny,9.0
Philadelphia,2023-11-27,42.4,57.0,0.0,9.2,Sunny,8.0
Philadelphia,2023-11-28,52.1,51.0,0.0,10.8,Sunny,4.0
Philadelphia,2023-11-29,25.0,61.0,0.0,7.4,Rainy,8.0
Philadelphia,2023-11-30,50.2,65.0,0.0,14.0,Rainy,5.0
Philadelphia,2023-12-01,37.3,55.0,0.0,9.6,Cloudy,6.0
Philadelphia,2023-12-02,31.3,55.0,0.08,7.1,Sunny,6.0
Philadelphia,2023-12-03,53.6,59.0,0.0,2.5,Rainy,9.0
Philadelphia,2023-12-04,50.8,69.0,0.52,8.7,Sunny,5.0
Philadelphia,2023-12-05,45.3,54.0,1.29,15.9,Sunny,6.0
Philadelphia,2023-12-06,52.8,52.0,1.03,6.9,Rainy,4.0
Philadelphia,2023-12-07,45.7,66.0,0.24,8.6,Stormy,4.0
Philadelphia,2023-12-08,43.8,66.0,0.15,10.3,Sunny,4.0
Philadelphia,2023-12-09,43.4,56.0,0.0,12.8,Sunny,6.0
Philadelphia,2023-12-10,35.2,68.0,0.0,10.7,Rainy,7.0
Philadelphia,2023-12-11,40.3,59.0,0.0,4.9,Sunny,4.0
Philadelphia,2023-12-12,54.3,51.0,0.63,16.3,Sunny,3.0
Philadelphia,2023-12-13,48.8,58.0,0.31,18.4,Cloudy,8.0
Philadelphia,2023-12-14,44.5,61.0,0.21,11.2,Stormy,7.0
Philadelphia,2023-12-15,42.4,70.0,0.17,4.3,Sunny,5.0
Philadelphia,2023-12-16,67.5,59.0,0.73,9.3,Cloudy,4.0
Philadelphia,2023-12-17,68.0,60.0,1.55,10.9,Rainy,9.0
Philadelphia,2023-12-18,56.0,69.0,0.43,14.0,Sunny,4.0
Philadelphia,2023-12-19,68.6,62.0,0.01,11.9,Sunny,10.0
Philadelphia,2023-12-20,46.7,67.0,0.36,11.8,Cloudy,6.0
Philadelphia,2023-12-21,69.3,70.0,0.0,16.6,Cloudy,5.0
Philadelphia,2023-12-22,45.9,62.0,0.23,6.3,Sunny,7.0
Philadelphia,2023-12-23,56.1,54.0,0.0,5.2,Sunny,4.0
Philadelphia,2023-12-24,55.4,56.0,0.6,5.2,Cloudy,5.0
Philadelphia,2023-12-25,47.6,64.0,0.0,14.1,Cloudy,6.0
Philadelphia,2023-12-26,57.7,58.0,0.12,6.5,Sunny,7.0
Philadelphia,2023-12-27,71.5,67.0,0.0,1.4,Cloudy,8.0
Philadelphia,2023-12-28,57.5,64.0,0.34,9.0,Rainy,5.0
Philadelphia,2023-12-29,58.5,62.0,0.0,16.4,Rainy,9.0
Philadelphia,2023-12-30,50.1,51.0,0.0,5.6,Stormy,6.0
Philadelphia,2023-12-31,43.6,70.0,0.0,7.5,Sunny,4.0
San Antonio,2023-01-01,71.2,64.0,0.44,10.0,Cloudy,2.0
San Antonio,2023-01-02,54.2,58.0,0.0,12.7,Cloudy,9.0
San Antonio,2023-01-03,81.0,58.0,0.42,2.9,Stormy,2.0
